ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
002916.SZ,20240930,105.16,188.13124,105.16,110.97,198.52533,110.97,102.19,182.81791,102.19,110.97,198.52533,110.97,100.88,10.09,10.002,138856.76,1492930.93,2.7184,7.5985,1.56,40.7077,29.7748,4.1514,4.2076,3.599,0.9011,0.811,51287.7535,51081.2039,18274.3369,5691402.0059,5668481.1968,1.789,-181.35761,-324.44876,-181.35761,-432.77061,-774.22663,-432.77061,4.4945,8.04066,4.4945,96.60738,172.83059,96.60738,15.829,15.829,15.829,17.719,17.719,17.719,15.325,15.325,15.325,84.652,151.442,84.652,94.774,169.552,94.774,104.897,187.661,104.897,110.32009,110.32009,110.32009,123.01002,123.01002,123.01002,296.98689,296.98689,296.98689,141.57926,141.57926,141.57926,-8.1828,-14.63903,-8.1828,-12.32822,-22.05519,-12.32822,29.08088,29.08088,29.08088,36.99619,36.99619,36.99619,12.35533,12.35533,12.35533,39.81662,39.81662,39.81662,0.0,3.0,10.546,18.86679,10.546,-6.41783,-11.4815,-6.41783,96.92793,96.87868,90.92042,98.26419,100.09868,100.38469,99.54958,173.40406,173.31562,161.75986,175.78897,179.07654,179.4966,177.86641,96.92793,96.87849,90.41915,98.26102,100.09868,100.33348,99.42225,1.14507,1.14507,1.14507,-0.13646,-0.13646,-0.13646,96.57688,172.77603,96.57687,100.12232,179.06604,100.09281,112.95061,112.95061,112.95061,49.65491,49.65491,49.65491,70.75348,70.75348,70.75348,85.60075,153.13939,85.60056,96.61075,172.83628,96.61056,107.62075,192.53317,107.62056,0.0,38.0,94.732,94.7745,84.76456,98.52667,97.408,105.73483,103.78733,169.47555,169.55158,150.75691,176.26421,174.26291,189.15962,185.58201,94.732,94.7745,84.26881,98.52667,97.408,105.73483,103.73505,3.943,7.052,3.942,-3.094,-5.531,-3.092,-1.122,-2.005,-1.121,25.73481,25.73481,25.73481,25.10609,25.10609,25.10609,63.25452,63.25452,63.25452,17.57,31.43273,17.57,1.57,2.80873,1.57,700.71209,700.71209,700.71209,50.0,50.0,50.0,41.667,41.667,41.667,18.81156,18.81156,18.81156,1.80005,1.80005,1.80005,69.784,59.135,83.456,69.784,59.152,83.456,69.784,59.152,83.456,87.02,155.67878,87.02,98.995,177.10206,98.995,110.97,198.52533,110.97,-0.44624,-0.44623,-0.44623,-0.52564,-0.52559,-0.52559,81.39872,81.39872,81.39872,0.0,0.0,0.0,0.0,0.0,0.0,98.48814,176.19528,98.48814,94.62586,169.28566,94.62586,106.30125,190.17445,106.3021,92.39267,165.29181,92.39341
002916.SZ,20240927,93.82,167.84398,93.82,102.19,182.81791,102.19,93.8,167.8082,93.8,100.88,180.47432,100.88,92.9,7.98,8.5899,126614.51,1249751.45,2.4787,6.9285,1.6,37.0063,27.0675,3.7739,3.825,3.2718,0.9913,0.8921,51287.7535,51081.2039,18274.3369,5173908.5731,5153071.8494,1.789,-335.44388,-600.10911,-335.44388,-453.83254,-811.90641,-453.83254,4.422,7.91096,4.422,93.51104,167.29125,93.51104,9.391,9.391,9.391,8.704,8.704,8.704,4.976,4.976,4.976,86.921,155.502,86.921,94.195,168.515,94.195,101.469,181.528,101.469,114.85149,114.85149,114.85149,106.88519,106.88519,106.88519,237.6774,237.6774,237.6774,87.89665,87.89665,87.89665,-10.3336,-18.48681,-10.3336,-12.82178,-22.93816,-12.82178,27.42769,27.42769,27.42769,36.98143,36.98143,36.98143,17.41235,17.41235,17.41235,29.56594,29.56594,29.56594,0.0,2.0,-0.2475,-0.44278,-0.2475,-10.61758,-18.99486,-10.61758,93.80747,95.39539,90.75937,97.38792,94.66302,100.02587,99.29294,167.82156,170.66197,161.46455,174.22095,169.35214,178.85155,177.40217,93.80747,95.39518,90.25408,97.38454,94.66302,99.97292,99.16275,0.37783,0.37783,0.37783,-0.33757,-0.33757,-0.33757,93.95994,168.09434,93.95994,99.67956,178.27178,99.64884,90.17939,90.17939,90.17939,39.10563,39.10563,39.10563,56.13022,56.13022,56.13022,85.72532,153.36221,85.72511,95.40732,170.68331,95.40711,105.08932,188.00441,105.08911,0.0,19.0,92.815,94.195,84.58968,98.35667,92.772,105.63617,103.57133,166.04604,168.51486,150.4392,175.96008,165.96911,188.9831,185.17728,92.815,94.195,84.09123,98.35667,92.772,105.63617,103.50882,1.819,3.251,1.817,-3.586,-6.412,-3.584,-2.677,-4.787,-2.676,25.50338,25.50338,25.50338,24.89067,24.89067,24.89067,54.52573,54.52573,54.52573,8.82,15.77898,8.82,-2.79833,-5.00622,-2.79833,686.82642,686.82642,686.82642,50.0,50.0,50.0,38.889,38.889,38.889,9.58071,9.58071,9.58071,-2.8031,-2.8031,-2.8031,58.769,51.321,72.668,58.77,51.345,72.668,58.77,51.345,72.668,87.02,155.67878,87.02,95.26,170.42014,95.26,103.5,185.1615,103.5,-0.56358,-0.56357,-0.56357,-0.51487,-0.51481,-0.51481,71.01248,71.01248,71.01248,8.635,8.635,8.635,8.635,8.635,8.635,94.36428,168.8177,94.36428,90.66372,162.1974,90.66372,104.14561,186.31828,104.14661,90.51908,161.94019,90.51995
002916.SZ,20240926,90.67,162.20863,90.67,93.0,166.377,93.0,89.5,160.1155,89.5,92.9,166.1981,92.9,90.7,2.2,2.4256,73371.76,668717.23,1.4364,4.015,0.83,34.079,24.9264,3.4754,3.5225,3.013,1.0764,0.9688,51287.7535,51081.2039,18274.3369,4764632.3002,4745443.8423,1.789,-509.78131,-911.99877,-509.78131,-464.20676,-830.46589,-464.20676,4.3095,7.7097,4.3095,92.16775,164.8881,92.16775,2.607,2.607,2.607,0.904,0.904,0.904,-3.672,-3.672,-3.672,86.474,154.702,86.474,94.333,168.763,94.334,102.193,182.824,102.193,97.60434,97.60434,97.60434,92.60126,92.60126,92.60126,-33.51973,-33.51973,-33.51973,74.25478,74.25478,74.25478,-11.6678,-20.87369,-11.6678,-13.05096,-23.34817,-13.05096,32.70122,32.70122,32.70122,40.07015,40.07015,40.07015,19.4372,19.4372,19.4372,18.69176,18.69176,18.69176,0.0,1.0,-9.0335,-16.16093,-9.0335,-12.85417,-22.9961,-12.85417,92.23579,94.81806,90.67808,97.14709,91.55453,99.99692,99.25728,165.00983,169.62909,161.31186,173.78968,163.79105,178.79654,177.33313,92.23579,94.81783,90.16873,97.14348,91.55453,99.94217,99.12416,-0.04351,-0.04351,-0.04351,-0.4706,-0.4706,-0.4706,92.70175,165.84343,92.70175,99.63056,178.18188,99.59859,54.35249,54.35249,54.35249,30.59334,30.59334,30.59334,38.51306,38.51306,38.51306,86.6277,154.97654,86.62747,95.0337,170.01487,95.03347,103.4397,185.05321,103.43947,0.0,5.0,91.935,94.3335,84.45616,98.60067,90.488,105.6705,103.47489,164.47172,168.76263,150.19548,176.39659,161.88303,189.04452,184.9863,91.935,94.3335,83.95499,98.60067,90.488,105.6705,103.40207,0.436,0.777,0.434,-3.814,-6.819,-3.812,-3.596,-6.43,-3.594,25.2408,25.2408,25.2408,24.70471,24.70471,24.70471,49.7028,49.7028,49.7028,0.75,1.34175,0.75,-5.93167,-10.61175,-5.93167,674.16497,674.16497,674.16497,41.667,41.667,41.667,36.111,36.111,36.111,0.81389,0.81389,0.81389,-6.05035,-6.05035,-6.05035,43.957,43.072,52.072,43.959,43.102,52.072,43.959,43.102,52.072,87.02,155.67878,87.02,98.56,176.32384,98.56,110.1,196.9689,110.1,-0.62093,-0.62092,-0.62092,-0.49737,-0.4973,-0.4973,56.34433,56.34433,56.34433,43.353,43.353,43.353,40.964,40.964,40.964,92.36406,165.2393,92.36406,88.74194,158.75933,88.74194,103.92189,185.91815,103.92295,90.32464,161.59241,90.32555
002916.SZ,20240925,92.83,166.07287,92.83,95.14,170.20546,95.14,90.63,162.13707,90.63,90.7,162.2623,90.7,91.59,-0.89,-0.9717,93787.5,869459.52,1.836,5.1322,1.17,33.2719,24.3361,3.3931,3.439,2.9416,1.1025,0.9923,51287.7535,51081.2039,18274.3369,4651799.2425,4633065.1937,1.789,-522.61132,-934.95164,-522.61132,-460.28304,-823.44636,-460.28304,4.272,7.64261,4.272,92.02913,164.6401,92.02913,-0.508,-0.508,-0.508,-1.418,-1.418,-1.418,-6.56,-6.56,-6.56,85.904,153.683,85.904,94.922,169.815,94.922,103.939,185.946,103.939,95.30428,95.30428,95.30428,89.72097,89.72097,89.72097,-25.30213,-25.30213,-25.30213,72.42649,72.42649,72.42649,-12.3698,-22.12957,-12.3698,-13.05274,-23.35135,-13.05274,37.56826,37.56826,37.56826,44.47087,44.47087,44.47087,25.19168,25.19168,25.19168,18.3096,18.3096,18.3096,1.0,0.0,-11.9865,-21.44385,-11.9865,-12.71683,-22.75041,-12.71683,92.08819,95.01996,90.66024,97.43999,90.88179,100.23749,99.40014,164.74577,169.99025,161.27261,174.31323,162.58752,179.22361,177.58335,92.08819,95.0197,90.14679,97.43613,90.88179,100.18089,99.26403,-0.1462,-0.1462,-0.1462,-0.55834,-0.55834,-0.55834,92.66571,165.77895,92.66571,99.90528,178.67101,99.872,35.07069,35.07069,35.07069,26.63348,26.63348,26.63348,29.44588,29.44588,29.44588,87.05609,155.74288,87.05583,95.37409,170.62379,95.37383,103.69209,185.50469,103.69183,1.0,0.0,91.985,94.9215,84.35488,99.11933,90.068,105.85467,103.42822,164.56117,169.81456,150.00942,177.32449,161.13165,189.374,184.88507,91.985,94.9215,83.85099,99.11933,90.068,105.85467,103.34548,-0.071,-0.13,-0.073,-3.868,-6.916,-3.866,-3.904,-6.981,-3.902,24.9793,24.9793,24.9793,24.56059,24.56059,24.56059,49.93016,49.93016,49.93016,-4.65,-8.31885,-4.65,-6.51333,-11.65235,-6.51333,666.82779,666.82779,666.82779,33.333,33.333,33.333,36.111,36.111,36.111,-4.87677,-4.87677,-4.87677,-6.64551,-6.64551,-6.64551,38.362,40.404,42.037,38.364,40.436,42.037,38.364,40.436,42.037,87.02,155.67878,87.02,98.56,176.32384,98.56,110.1,196.9689,110.1,-0.63944,-0.63942,-0.63942,-0.4771,-0.47703,-0.47703,47.54785,47.54785,47.54785,64.547,64.547,64.547,64.547,64.547,64.547,92.36304,165.23748,92.36304,88.74096,158.75758,88.74096,104.03274,186.1165,104.03382,90.42098,161.76481,90.42192
002916.SZ,20240924,88.05,157.52145,88.05,92.62,165.69718,92.62,87.02,155.67878,87.02,91.59,163.85451,91.59,87.79,3.8,4.3285,83936.96,756769.38,1.6432,4.5932,1.03,33.5984,24.5749,3.4264,3.4728,2.9705,1.0918,0.9826,51287.7535,51081.2039,18274.3369,4697445.3431,4678527.4652,1.789,-524.89701,-939.04075,-524.89701,-468.7131,-838.52774,-468.7131,4.1975,7.50933,4.1975,92.42004,165.33945,92.42004,-0.422,-0.422,-0.422,-0.869,-0.869,-0.869,-6.283,-6.283,-6.283,85.659,153.244,85.659,95.696,171.2,95.696,105.733,189.156,105.733,101.88088,101.88088,101.88088,92.89247,92.89247,92.89247,-97.03701,-97.03701,-97.03701,61.68366,61.68366,61.68366,-12.9678,-23.19939,-12.9678,-12.89282,-23.06525,-12.89282,40.91459,40.91459,40.91459,47.41206,47.41206,47.41206,27.88027,27.88027,27.88027,14.1378,14.1378,14.1378,0.0,1.0,-11.733,-20.99034,-11.733,-12.31192,-22.02602,-12.31192,92.39668,95.47469,90.65992,97.90482,90.97269,100.56079,99.59565,165.29766,170.80372,161.26467,175.14433,162.75014,179.79857,177.92765,92.39668,95.47441,90.14235,97.90069,90.97269,100.50227,99.45648,-0.42392,-0.42392,-0.42392,-0.63173,-0.63173,-0.63173,93.02311,166.41834,93.02311,100.28101,179.34076,100.24637,28.87273,28.87273,28.87273,25.22728,25.22728,25.22728,26.44243,26.44243,26.44243,87.88476,157.22534,87.88448,95.71276,171.22963,95.71248,103.54076,185.23392,103.54048,0.0,3.0,92.121,95.696,84.26708,99.589,91.256,106.1125,103.40211,164.80447,171.20014,149.8474,178.16472,163.25698,189.83526,184.82069,92.121,95.696,83.76042,99.589,91.256,106.1125,103.3095,-0.313,-0.563,-0.315,-3.859,-6.9,-3.857,-4.016,-7.181,-4.014,24.68691,24.68691,24.68691,24.47993,24.47993,24.47993,41.11954,41.11954,41.11954,-3.73,-6.67297,-3.73,-7.08167,-12.6691,-7.08167,676.20654,676.20654,676.20654,41.667,41.667,41.667,36.111,36.111,36.111,-3.91313,-3.91313,-3.91313,-7.12875,-7.12875,-7.12875,39.837,41.151,45.23,39.839,41.184,45.23,39.839,41.184,45.23,87.02,155.67878,87.02,98.56,176.32384,98.56,110.1,196.9689,110.1,-0.64432,-0.64431,-0.64431,-0.45647,-0.45638,-0.45638,58.49867,58.49867,58.49867,55.973,55.973,55.973,55.973,55.973,55.973,93.23922,166.80496,93.23922,89.58278,160.26359,89.58278,104.2708,186.54245,104.27191,90.62789,162.13503,90.62886
002916.SZ,20240923,89.53,160.16917,89.53,90.95,162.70955,90.95,87.71,156.91319,87.71,87.79,157.05631,87.79,89.46,-1.67,-1.8668,68035.11,603821.74,1.3319,3.723,0.89,32.2045,23.5553,3.2842,3.3287,2.8473,1.1391,1.0252,51287.7535,51081.2039,18274.3369,4502551.8798,4484418.8904,1.789,-638.44176,-1142.17232,-638.44176,-478.51136,-856.05682,-478.51136,4.038,7.22398,4.038,92.64529,165.74243,92.64529,-4.59,-4.59,-4.59,-5.3,-5.3,-5.3,-10.762,-10.762,-10.762,85.344,152.681,85.344,96.514,172.664,96.514,107.685,192.648,107.685,93.67708,93.67708,93.67708,82.44579,82.44579,82.44579,-149.56243,-149.56243,-149.56243,56.56098,56.56098,56.56098,-13.6028,-24.33541,-13.6028,-12.56002,-22.46988,-12.56002,43.75117,43.75117,43.75117,49.51706,49.51706,49.51706,29.8659,29.8659,29.8659,11.18774,11.18774,11.18774,3.0,0.0,-16.0525,-28.71792,-16.0525,-12.66608,-22.65962,-12.66608,92.57594,95.88361,90.65245,98.34032,90.66403,100.86489,99.77555,165.61835,171.53521,161.24386,175.92294,162.19795,180.33905,178.2439,92.57594,95.88329,90.13072,98.33591,90.66403,100.80439,99.63326,-0.52717,-0.52717,-0.52717,-0.6878,-0.6878,-0.6878,93.28367,166.88449,93.28367,100.63574,179.97285,100.59969,3.71107,3.71107,3.71107,24.6197,24.6197,24.6197,17.65016,17.65016,17.65016,88.87095,158.98957,88.87064,96.27095,172.22817,96.27064,103.67095,185.46677,103.67064,89.0,0.0,92.177,96.5145,84.17504,99.954,92.056,106.34883,103.36978,164.90465,172.66444,149.6778,178.81771,164.68818,190.25806,184.74511,92.177,96.5145,83.66562,99.954,92.056,106.34883,103.26725,-0.742,-1.331,-0.744,-3.82,-6.829,-3.817,-4.191,-7.495,-4.189,24.49137,24.49137,24.49137,24.46741,24.46741,24.46741,32.50227,32.50227,32.50227,-9.34,-16.70926,-9.34,-8.60333,-15.39136,-8.60333,667.81285,667.81285,667.81285,33.333,33.333,33.333,33.333,33.333,33.333,-9.61598,-9.61598,-9.61598,-8.52446,-8.52446,-8.52446,29.179,36.33,24.95,29.182,36.367,24.95,29.182,36.367,24.95,87.71,156.91319,87.71,98.905,176.94105,98.905,110.1,196.9689,110.1,-0.64317,-0.64315,-0.64315,-0.43663,-0.43654,-0.43654,46.49992,46.49992,46.49992,99.174,99.174,99.174,99.174,99.174,99.174,94.10928,168.3615,94.10928,90.41872,161.75909,90.41872,104.61577,187.15972,104.61695,90.92773,162.67154,90.92875
002916.SZ,20240920,89.88,160.79532,89.88,90.86,162.54854,90.86,88.75,158.77375,88.75,89.46,160.04394,89.46,90.8,-1.34,-1.4758,75966.24,680081.57,1.4872,4.157,1.13,32.8171,24.0034,3.3467,3.392,2.9014,1.1178,1.006,51287.7535,51081.2039,18274.3369,4588202.4281,4569724.5009,1.789,-586.12297,-1048.574,-586.12297,-460.41086,-823.67504,-460.41086,4.086,7.30985,4.086,94.0225,168.20625,94.0225,-3.525,-3.525,-3.525,-4.302,-4.302,-4.302,-9.825,-9.825,-9.825,85.889,153.655,85.889,97.58,174.571,97.58,109.271,195.486,109.271,93.75469,93.75469,93.75469,86.88263,86.88263,86.88263,-138.68809,-138.68809,-138.68809,58.52006,58.52006,58.52006,-13.6308,-24.3855,-13.6308,-12.03286,-21.52679,-12.03286,44.91151,44.91151,44.91151,50.40117,50.40117,50.40117,27.11517,27.11517,27.11517,10.88334,10.88334,10.88334,2.0,0.0,-14.6525,-26.21332,-14.6525,-12.40017,-22.1839,-12.40017,93.63948,96.73556,90.67544,99.06793,92.10105,101.30811,100.04489,167.52103,173.05931,161.2775,177.22409,164.76877,181.12829,178.72002,93.63948,96.73522,90.14952,99.06321,92.10105,101.24555,99.8994,-0.41795,-0.41795,-0.41795,-0.71636,-0.71636,-0.71636,94.28252,168.67143,94.28252,101.16006,180.90822,101.12254,21.97837,21.97837,21.97837,28.10447,28.10447,28.10447,26.06244,26.06244,26.06244,89.69361,160.46125,89.69327,97.05561,173.63187,97.05527,104.41761,186.80249,104.41727,85.0,0.0,92.933,97.58,84.0966,100.386,92.858,106.607,103.363,166.25714,174.57062,149.53256,179.59055,166.12296,190.71992,184.71555,92.933,97.58,83.58444,100.386,92.858,106.607,103.25072,-0.479,-0.861,-0.481,-3.728,-6.663,-3.724,-3.967,-7.094,-3.965,24.44225,24.44225,24.44225,24.52304,24.52304,24.52304,43.10673,43.10673,43.10673,-8.64,-15.45696,-8.64,-9.39833,-16.81362,-9.39833,674.61636,674.61636,674.61636,33.333,33.333,33.333,31.944,31.944,31.944,-8.80734,-8.80734,-8.80734,-9.13638,-9.13638,-9.13638,31.421,37.628,28.864,31.424,37.666,28.864,31.424,37.666,28.864,88.75,158.77375,88.75,99.425,177.87133,99.425,110.1,196.9689,110.1,-0.63058,-0.63056,-0.63056,-0.41823,-0.41812,-0.41812,47.18739,47.18739,47.18739,91.792,91.792,91.792,91.792,91.792,91.792,94.91967,169.81129,94.91967,91.19733,163.15202,91.19733,105.5751,188.87615,105.57638,91.76153,164.16338,91.76265
002916.SZ,20240919,96.68,172.96052,96.68,96.98,173.49722,96.98,89.7,160.4733,89.7,90.8,162.4412,90.8,96.64,-5.84,-6.043,121673.22,1117442.61,2.382,6.6581,2.38,33.3086,24.3629,3.3969,3.4428,2.9449,1.1013,0.9912,51287.7535,51081.2039,18274.3369,4656928.0178,4638173.3141,1.789,-444.92285,-795.96697,-444.92285,-446.45646,-798.7106,-446.45646,4.2365,7.5791,4.2365,95.10863,170.14933,95.10863,-2.768,-2.768,-2.768,-3.611,-3.611,-3.611,-9.101,-9.101,-9.101,86.605,154.937,86.605,98.504,176.225,98.504,110.404,197.512,110.404,103.00766,103.00766,103.00766,98.80602,98.80602,98.80602,-78.07831,-78.07831,-78.07831,64.671,64.671,64.671,-13.6702,-24.45599,-13.6702,-11.38126,-20.36107,-11.38126,46.53517,46.53517,46.53517,50.28737,50.28737,50.28737,35.96943,35.96943,35.96943,9.70261,9.70261,9.70261,1.0,0.0,-13.667,-24.45026,-13.667,-12.20608,-21.83668,-12.20608,94.56825,97.50141,90.6852,99.73055,93.42157,101.70974,100.28275,169.18261,174.42934,161.28741,178.40893,167.13118,181.84302,179.13971,94.56825,97.50103,90.15506,99.7255,93.42157,101.64506,100.13399,-0.73268,-0.73268,-0.73268,-0.74817,-0.74817,-0.74817,95.15935,170.24006,95.15934,101.63761,181.75982,101.59856,46.71785,46.71785,46.71785,29.12549,29.12549,29.12549,34.98961,34.98961,34.98961,89.96694,160.95017,89.96656,97.83094,175.01887,97.83056,105.69494,189.08756,105.69456,75.0,0.0,93.519,98.5045,84.0088,100.81767,93.382,106.89133,103.34789,167.30549,176.22455,149.37063,180.36281,167.0604,191.2286,184.67089,93.519,98.5045,83.49392,100.81767,93.382,106.89133,103.22576,-0.252,-0.455,-0.254,-3.668,-6.555,-3.664,-3.794,-6.783,-3.791,24.38763,24.38763,24.38763,24.62251,24.62251,24.62251,40.61301,40.61301,40.61301,-9.98,-17.85422,-9.98,-10.385,-18.57877,-10.385,682.21298,682.21298,682.21298,33.333,33.333,33.333,30.556,30.556,30.556,-9.90276,-9.90276,-9.90276,-9.91623,-9.91623,-9.91623,33.304,38.691,32.247,33.307,38.73,32.247,33.307,38.73,32.247,89.7,160.4733,89.7,99.9,178.7211,99.9,110.1,196.9689,110.1,-0.62624,-0.62621,-0.62621,-0.40184,-0.40171,-0.40171,59.25633,59.25633,59.25633,85.714,85.714,85.714,85.714,85.714,85.714,95.51739,170.88061,95.51739,91.77161,164.17941,91.77161,106.44873,190.43928,106.45013,92.52086,165.52199,92.52207
002916.SZ,20240918,95.3,170.4917,95.3,97.4,174.2486,97.4,93.67,167.57563,93.67,96.64,172.88896,96.64,95.59,1.05,1.0984,51900.97,494971.31,1.016,2.8401,1.06,35.4509,25.9299,3.6153,3.6643,3.1343,1.0348,0.9313,51287.7535,51081.2039,18274.3369,4956448.4982,4936487.5449,1.789,-290.26073,-519.27645,-290.26073,-444.30446,-794.86069,-444.30446,4.0375,7.22309,4.0375,95.64988,171.11763,95.64988,3.253,3.253,3.253,1.691,1.691,1.691,-3.951,-3.951,-3.951,87.449,156.446,87.449,99.294,177.638,99.294,111.14,198.83,111.14,124.75983,124.75983,124.75983,119.02977,119.02977,119.02977,-8.78211,-8.78211,-8.78211,73.61599,73.61599,73.61599,-13.4162,-24.00158,-13.4162,-10.62182,-19.00244,-10.62182,47.43908,47.43908,47.43908,47.30214,47.30214,47.30214,29.49124,29.49124,29.49124,15.47957,15.47957,15.47957,0.0,2.0,-8.2095,-14.6868,-8.2095,-12.44483,-22.26381,-12.44483,95.40564,98.20683,90.68428,100.34645,94.73235,102.07956,100.49584,170.6807,175.69125,161.27814,179.51015,169.47618,182.5007,179.51496,95.40564,98.2064,90.14988,100.34106,94.73235,102.01269,100.34374,-0.45962,-0.45962,-0.45962,-0.74796,-0.74796,-0.74796,95.95195,171.65804,95.95195,102.07996,182.54834,102.03932,83.63781,83.63781,83.63781,26.19343,26.19343,26.19343,45.34156,45.34156,45.34156,91.41479,163.54031,91.41437,98.39279,176.02395,98.39237,105.37079,188.50759,105.37037,0.0,8.0,94.152,99.2945,83.92168,101.28367,93.902,107.12383,103.324,168.43793,177.63786,149.2098,181.19648,167.99068,191.64419,184.61042,94.152,99.2945,83.40402,101.28367,93.902,107.12364,103.19196,-0.034,-0.065,-0.036,-3.636,-6.498,-3.632,-3.653,-6.531,-3.651,24.37607,24.37607,24.37607,24.74485,24.74485,24.74485,50.97304,50.97304,50.97304,-2.74,-4.90186,-2.74,-11.56167,-20.68382,-11.56167,694.3803,694.3803,694.3803,41.667,41.667,41.667,27.778,27.778,27.778,-2.75709,-2.75709,-2.75709,-10.86889,-10.86889,-10.86889,43.783,43.87,56.141,43.786,43.911,56.141,43.786,43.911,56.141,91.01,162.81689,91.01,100.555,179.8929,100.555,110.1,196.9689,110.1,-0.62924,-0.62921,-0.62921,-0.38667,-0.38652,-0.38652,76.01616,76.01616,76.01616,36.384,36.384,36.384,11.894,11.894,11.894,95.74485,171.28754,95.74485,91.99015,164.57038,91.99015,107.09817,191.60131,107.09967,93.08533,166.53198,93.08663
