ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002601.SZ,20240930,20.05,20.77,7.1723,522021.66,1064297.87,2.625,11.189,0.693,0.693,183.76866,183.76866,193.77224,193.77224,75.0,75.0,68.056,68.056
002601.SZ,20240927,19.0,19.38,4.7568,386471.34,742567.62,1.9434,11.189,0.657,0.657,168.44037,168.44037,161.94539,161.94539,75.0,75.0,66.667,66.667
002601.SZ,20240926,17.29,18.5,6.0172,362744.74,650029.59,1.8241,11.189,0.608,0.608,161.48148,161.48148,141.97324,141.97324,66.667,66.667,63.889,63.889
002601.SZ,20240925,18.21,17.45,-3.5912,477756.81,850631.51,2.4024,11.189,0.5625,0.5625,144.97258,144.97258,133.05085,133.05085,58.333,58.333,62.5,62.5
002601.SZ,20240924,17.32,18.1,5.9719,321391.81,573302.75,1.6161,11.189,0.531,0.531,161.31687,161.31687,143.01676,143.01676,66.667,66.667,62.5,62.5
002601.SZ,20240923,16.58,17.08,2.6442,196449.23,334392.03,0.9883,11.189,0.495,0.495,141.66667,141.66667,118.68327,118.68327,66.667,66.667,62.5,62.5
002601.SZ,20240920,16.55,16.64,0.3619,162102.45,269044.06,0.8155,11.189,0.485,0.485,121.89239,121.89239,102.85714,102.85714,66.667,66.667,62.5,62.5
002601.SZ,20240919,16.21,16.58,2.9174,255588.76,419178.23,1.2858,11.189,0.483,0.483,115.31532,115.31532,98.35526,98.35526,58.333,58.333,61.111,61.111
002601.SZ,20240918,15.9,16.11,1.1299,111852.2,179179.03,0.473,11.189,0.4635,0.4635,117.17557,117.17557,94.41624,94.41624,58.333,58.333,61.111,61.111
002601.SZ,20240913,16.03,15.93,-0.4375,85553.87,136903.0,0.3618,11.189,0.469,0.469,107.76014,107.76014,91.77419,91.77419,58.333,58.333,61.111,61.111
002601.SZ,20240912,16.16,16.0,-0.6828,105913.02,170242.72,0.4479,11.189,0.479,0.479,115.7424,115.7424,96.29032,96.29032,66.667,66.667,61.111,61.111
002601.SZ,20240911,15.9,16.11,0.8766,102406.67,163748.13,0.433,11.189,0.4755,0.4755,119.52118,119.52118,95.92834,95.92834,66.667,66.667,59.722,59.722
002601.SZ,20240910,15.91,15.97,0.5668,121064.09,192658.24,0.5119,11.189,0.478,0.478,110.89631,110.89631,96.27229,96.27229,58.333,58.333,58.333,58.333
002601.SZ,20240909,16.12,15.88,-1.4888,136498.65,217461.23,0.5772,11.189,0.4785,0.4785,120.32086,120.32086,100.48232,100.48232,58.333,58.333,56.944,56.944
002601.SZ,20240906,16.39,16.12,-1.8868,98309.0,159931.85,0.4157,11.189,0.468,0.468,125.878,125.878,101.14192,101.14192,58.333,58.333,55.556,55.556
002601.SZ,20240905,16.32,16.43,0.0609,146579.47,239913.76,0.6198,11.189,0.4905,0.4905,125.85895,125.85895,103.06452,103.06452,58.333,58.333,52.778,52.778
002601.SZ,20240904,15.87,16.42,2.8178,304365.65,497972.87,1.287,11.189,0.5,0.5,133.21364,133.21364,114.94253,114.94253,58.333,58.333,48.611,48.611
002601.SZ,20240903,15.6,15.97,2.635,246589.77,391707.97,1.0427,11.189,0.4735,0.4735,115.78045,115.78045,102.88,102.88,58.333,58.333,44.444,44.444
002601.SZ,20240902,16.21,15.56,-4.5399,280420.21,440268.04,1.1858,11.189,0.471,0.471,108.12183,108.12183,93.89671,93.89671,50.0,50.0,40.278,40.278
002601.SZ,20240830,15.85,16.3,3.0341,288536.56,464968.53,1.2201,11.189,0.4665,0.4665,129.79127,129.79127,113.58025,113.58025,50.0,50.0,38.889,38.889
002601.SZ,20240829,15.35,15.82,2.594,180648.61,284374.28,0.7639,11.189,0.4275,0.4275,122.22222,122.22222,102.44328,102.44328,41.667,41.667,36.111,36.111
002601.SZ,20240828,15.37,15.42,0.3906,165682.4,255924.82,0.7006,11.189,0.4195,0.4195,105.64663,105.64663,88.79599,88.79599,33.333,33.333,34.722,34.722
002601.SZ,20240827,15.41,15.36,-0.5825,112683.9,172649.91,0.4765,11.189,0.444,0.444,88.69427,88.69427,74.3025,74.3025,33.333,33.333,34.722,34.722
002601.SZ,20240826,15.66,15.45,-1.341,133181.0,205837.04,0.5632,11.189,0.4495,0.4495,84.76923,84.76923,72.84483,72.84483,33.333,33.333,33.333,33.333
002601.SZ,20240823,15.41,15.66,1.0975,121978.03,190976.74,0.5158,11.189,0.436,0.436,87.89308,87.89308,72.72727,72.72727,41.667,41.667,30.556,30.556
002601.SZ,20240822,15.84,15.49,-2.2096,156509.78,243841.27,0.6618,11.189,0.441,0.441,82.13213,82.13213,68.75,68.75,33.333,33.333,27.778,27.778
002601.SZ,20240821,15.89,15.84,-0.6897,110269.16,175146.86,0.4663,11.189,0.4475,0.4475,80.17621,80.17621,67.21088,67.21088,33.333,33.333,26.389,26.389
002601.SZ,20240820,15.9,15.95,0.0627,123196.11,197264.58,0.5209,11.189,0.454,0.454,76.43759,76.43759,63.84915,63.84915,33.333,33.333,25.0,25.0
002601.SZ,20240819,15.69,15.94,1.5287,107795.8,171771.87,0.4558,11.189,0.478,0.478,72.23757,72.23757,58.90585,58.90585,25.0,25.0,25.0,25.0
002601.SZ,20240816,15.93,15.7,-1.2579,136792.04,216099.4,0.5784,11.189,0.4765,0.4765,69.6011,69.6011,56.72589,56.72589,16.667,16.667,26.389,26.389
002601.SZ,20240815,15.96,15.9,-0.811,161411.06,256756.74,0.6825,11.189,0.477,0.477,74.86111,74.86111,63.97919,63.97919,25.0,25.0,29.167,29.167
002601.SZ,20240814,16.34,16.03,-2.1368,110285.24,177367.76,0.4664,11.189,0.488,0.488,76.21697,76.21697,65.23438,65.23438,25.0,25.0,29.167,29.167
002601.SZ,20240813,16.42,16.38,-0.2436,63309.59,103124.79,0.2677,11.189,0.496,0.496,79.71831,79.71831,69.04762,69.04762,25.0,25.0,29.167,29.167
002601.SZ,20240812,16.28,16.42,0.6127,77475.04,126873.18,0.3276,11.189,0.51,0.51,86.00289,86.00289,72.36315,72.36315,33.333,33.333,29.167,29.167
002601.SZ,20240809,16.81,16.32,-2.2754,139056.7,229862.99,0.588,11.189,0.5135,0.5135,90.22989,90.22989,74.93404,74.93404,33.333,33.333,29.167,29.167
002601.SZ,20240808,16.5,16.7,0.9063,107386.27,179359.01,0.4541,11.189,0.492,0.492,94.68892,94.68892,75.06812,75.06812,33.333,33.333,29.167,29.167
002601.SZ,20240807,16.52,16.55,-0.1207,70708.07,117314.72,0.299,11.189,0.501,0.501,90.21084,90.21084,72.57844,72.57844,25.0,25.0,29.167,29.167
002601.SZ,20240806,16.81,16.57,-0.4805,101097.3,167875.05,0.4275,11.189,0.5085,0.5085,84.09091,84.09091,68.79064,68.79064,25.0,25.0,29.167,29.167
002601.SZ,20240805,16.64,16.65,-0.5376,138767.5,233934.51,0.5868,11.189,0.5115,0.5115,92.3741,92.3741,72.55155,72.55155,25.0,25.0,30.556,30.556
002601.SZ,20240802,16.86,16.74,-1.3553,70864.49,119306.64,0.2997,11.189,0.5005,0.5005,88.47262,88.47262,69.03226,69.03226,33.333,33.333,33.333,33.333
002601.SZ,20240801,17.26,16.97,-1.6232,125695.36,214429.39,0.5315,11.189,0.5145,0.5145,83.94558,83.94558,67.16049,67.16049,33.333,33.333,33.333,33.333
002601.SZ,20240731,16.69,17.25,3.6659,142758.23,243352.95,0.6037,11.189,0.5035,0.5035,90.67797,90.67797,70.27708,70.29148,33.333,33.333,33.333,33.333
002601.SZ,20240730,16.95,16.64,-1.8289,109871.25,183045.72,0.4646,11.189,0.478,0.478,90.32717,90.32688,68.13049,68.15136,25.0,25.0,33.333,33.333
002601.SZ,20240729,17.0,16.95,-0.4698,77337.54,131511.16,0.327,11.189,0.4885,0.4885,89.4958,89.49577,66.05392,66.0743,33.333,33.333,36.111,36.111
002601.SZ,20240726,16.89,17.03,0.7692,90179.63,154221.61,0.3813,11.189,0.521,0.521,92.98738,92.98719,69.70443,69.7252,41.667,41.667,37.5,37.5
002601.SZ,20240725,16.71,16.9,0.6552,136768.1,229006.16,0.5783,11.189,0.516,0.516,83.50923,83.5092,61.97674,61.99556,33.333,33.333,37.5,37.5
002601.SZ,20240724,17.0,16.79,-1.5249,164034.13,276024.49,0.6936,11.189,0.5245,0.5245,81.08466,81.08471,60.72685,60.74575,33.333,33.333,37.5,37.5
002601.SZ,20240723,17.88,17.05,-4.8018,186906.81,322718.0,0.7904,11.189,0.531,0.531,89.3733,89.3731,70.58824,70.60888,33.333,33.333,38.889,38.889
002601.SZ,20240722,18.16,17.91,-1.2135,121671.46,217424.88,0.5145,11.189,0.5205,0.5205,99.56076,99.56074,76.7834,76.80624,41.667,41.667,40.278,40.278
002601.SZ,20240719,18.11,18.13,-0.494,135440.86,244805.21,0.5727,11.189,0.5255,0.5255,88.6423,88.64293,63.09013,63.10813,41.667,41.667,40.278,40.278
002601.SZ,20240718,18.06,18.22,0.6074,147215.18,265350.12,0.6225,11.189,0.5265,0.5265,85.01259,85.01338,62.18487,62.20255,41.667,41.667,40.278,40.278
002601.SZ,20240717,18.43,18.11,-1.7363,158133.75,285232.72,0.6687,11.189,0.53,0.52999,83.5,83.50082,60.56191,60.5793,33.333,33.333,40.278,40.278
002601.SZ,20240716,18.83,18.43,-2.5383,131281.36,243213.18,0.5551,11.189,0.5185,0.51849,87.1959,87.19695,60.29106,60.30858,41.667,41.667,41.667,41.667
002601.SZ,20240715,18.97,18.91,-0.839,99115.91,187861.45,0.4191,11.189,0.52,0.51999,87.38739,87.38866,62.02532,62.04342,41.667,41.667,41.667,41.667
002601.SZ,20240712,19.0,19.07,0.3684,166503.39,317590.75,0.7041,11.189,0.535,0.53499,96.97368,96.97484,70.30238,70.32175,41.667,41.667,41.667,41.667
002601.SZ,20240711,18.6,19.0,2.981,155002.93,292176.2,0.6554,11.189,0.619,0.61898,93.03226,93.03336,67.4814,67.50012,41.667,41.667,40.278,40.278
002601.SZ,20240710,18.58,18.45,-1.0724,106593.49,198812.77,0.4507,11.189,0.6185,0.61848,91.90231,91.90326,63.17427,63.19186,41.667,41.667,40.278,40.278
002601.SZ,20240709,18.45,18.65,1.0293,138894.72,256501.49,0.5873,11.189,0.625,0.62498,96.38243,96.38323,63.59918,63.61652,41.667,41.667,40.278,40.278
002601.SZ,20240708,18.52,18.46,-0.8593,124931.5,232691.98,0.5283,11.189,0.628,0.62798,96.71485,96.71568,63.75909,63.77669,41.667,41.667,40.278,40.278
002601.SZ,20240705,18.2,18.62,1.7486,111767.34,205909.59,0.4813,11.189,0.6325,0.63248,94.27083,94.27155,57.94118,63.76831,41.667,41.667,38.889,38.889
002601.SZ,20240704,18.35,18.3,-0.3811,82176.82,151158.52,0.3539,11.189,0.639,0.63898,91.96429,91.87386,57.6699,63.34647,33.333,33.333,37.5,37.5
002601.SZ,20240703,18.4,18.37,-0.1088,102435.0,189070.59,0.4411,11.189,0.6375,0.63748,92.45524,92.31584,57.212,62.82516,41.667,41.667,37.5,37.5
002601.SZ,20240702,18.86,18.39,-2.5437,115174.0,214060.52,0.496,11.189,0.655,0.65497,89.60396,89.49776,53.5814,58.80408,41.667,41.667,34.722,34.722
