ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
300122.SZ,20240930,30.15,33.38,19.9856,1021098.83,3268096.56,7.2198,6.614,1.2165,1.2165,264.51613,264.51613,268.95641,268.95641,58.333,58.333,52.778,52.778
300122.SZ,20240927,24.9,27.82,14.9112,722419.49,1913734.78,5.1079,6.614,0.9825,0.9825,201.21786,201.21786,181.66259,181.66259,58.333,58.333,48.611,48.611
300122.SZ,20240926,22.78,24.21,5.4902,389208.77,913436.73,2.7519,6.614,0.786,0.786,134.21687,134.21687,113.99132,113.99132,58.333,58.333,44.444,44.444
300122.SZ,20240925,22.1,22.95,5.227,492748.93,1129323.8,3.484,6.614,0.7435,0.7435,124.11348,124.11348,115.03341,115.03341,50.0,50.0,40.278,40.278
300122.SZ,20240924,20.99,21.81,4.8054,295041.02,632101.92,2.0861,6.614,0.6825,0.6825,101.78971,101.78971,89.29314,89.29314,50.0,50.0,38.889,38.889
300122.SZ,20240923,20.8,20.81,0.4829,134661.5,281331.67,0.9521,6.614,0.6545,0.6545,95.92511,95.92511,80.6841,80.6841,41.667,41.667,37.5,37.5
300122.SZ,20240920,21.14,20.71,-2.0341,159599.48,330893.73,1.1285,6.614,0.661,0.661,86.46154,86.46154,70.33272,70.33272,33.333,33.333,37.5,37.5
300122.SZ,20240919,20.79,21.14,2.3729,181899.17,384145.62,1.2861,6.614,0.662,0.662,85.47264,85.47264,66.46235,66.46235,33.333,33.333,40.278,40.278
300122.SZ,20240918,20.61,20.65,-0.1451,106970.48,219802.93,0.7563,6.614,0.6715,0.6715,90.89109,90.89109,71.01828,71.01828,33.333,33.333,41.667,41.667
300122.SZ,20240913,21.27,20.68,-2.5448,143258.31,299577.0,1.0129,6.614,0.706,0.706,89.54802,89.54802,73.28825,73.28825,41.667,41.667,41.667,41.667
300122.SZ,20240912,21.4,21.22,-0.7948,151389.82,325034.52,1.0704,6.614,0.705,0.705,93.88943,93.88943,69.25566,76.12261,41.667,41.667,40.278,40.278
300122.SZ,20240911,21.26,21.39,0.0,139748.74,299790.44,0.9881,6.614,0.713,0.713,87.61815,87.73271,63.81476,70.19921,41.667,41.667,37.5,37.5
300122.SZ,20240910,21.33,21.39,0.2343,143752.27,305174.65,1.0164,6.614,0.7315,0.7315,87.20602,87.22637,67.78309,74.382,50.0,50.0,36.111,36.111
300122.SZ,20240909,21.18,21.34,0.0469,138998.67,295194.95,0.9828,6.614,0.7625,0.7625,90.10989,90.06583,67.04805,73.32618,41.667,41.667,33.333,33.333
300122.SZ,20240906,22.09,21.33,-3.5278,190028.71,410533.35,1.3436,6.614,0.822,0.822,93.38768,93.21398,71.15677,77.5921,33.333,33.333,33.333,33.333
300122.SZ,20240905,21.9,22.11,0.7748,166145.73,366997.1,1.1747,6.614,0.845,0.845,92.26667,92.30617,69.36202,75.70253,33.333,33.333,33.333,33.333
300122.SZ,20240904,22.16,21.94,-1.7025,181952.37,401823.53,1.2865,6.614,0.869,0.841,111.56222,111.08293,85.61947,92.49418,25.0,25.0,31.944,31.944
300122.SZ,20240903,22.31,22.32,-0.1342,176265.23,396178.77,1.2463,6.614,0.873,0.84414,119.69286,119.03289,94.44444,101.98772,33.333,33.333,33.333,33.333
300122.SZ,20240902,23.02,22.35,-3.0369,197610.48,449507.7,1.3972,6.614,0.872,0.84214,107.93249,107.47001,86.65224,93.4117,33.333,33.333,33.333,33.333
300122.SZ,20240830,22.39,23.05,1.2297,319575.27,730372.81,2.2596,6.614,0.901,0.86898,111.91937,111.51344,88.78158,95.96876,41.667,41.667,31.944,31.944
300122.SZ,20240829,22.1,22.77,2.7991,224485.09,508070.98,1.5872,6.614,0.884,0.85052,115.43265,114.7503,95.08071,102.80323,33.333,33.333,29.167,29.167
300122.SZ,20240828,22.08,22.15,-0.4494,126953.72,281102.08,0.8976,6.614,0.8965,0.86135,107.30435,106.58475,88.49624,95.57956,25.0,25.0,29.167,29.167
300122.SZ,20240827,22.29,22.25,-0.4919,159177.87,354396.09,1.1255,6.614,1.0175,0.97802,94.38378,93.92298,79.58904,85.68782,33.333,33.333,30.556,30.556
300122.SZ,20240826,22.3,22.36,0.4492,156555.08,348892.81,1.1069,6.614,1.0285,0.98772,89.84733,89.44777,76.70493,82.59845,33.333,33.333,30.556,30.556
300122.SZ,20240823,22.51,22.26,-1.1545,136546.87,305409.5,0.9655,6.614,1.0535,1.01122,91.8693,91.41826,77.35471,83.16935,25.0,25.0,29.167,29.167
300122.SZ,20240822,22.85,22.52,-1.4442,149958.11,339737.53,1.0603,6.614,1.051,1.00808,95.96651,95.49194,78.78387,84.62453,25.0,25.0,30.556,30.556
300122.SZ,20240821,23.39,22.85,-2.3087,177236.48,408442.15,1.2532,6.614,1.089,1.04417,104.98831,104.43776,87.24559,93.66437,33.333,33.333,31.944,31.944
300122.SZ,20240820,24.45,23.39,-4.0607,245871.06,581531.62,1.7385,6.614,1.084,1.03832,111.51663,111.00279,90.40334,97.2511,33.333,33.333,31.944,31.944
300122.SZ,20240819,24.56,24.38,0.4532,241950.46,597008.09,1.7107,6.614,1.1105,1.06236,120.0,119.67983,94.25287,101.74337,33.333,33.333,31.944,31.944
300122.SZ,20240816,24.75,24.27,-2.5692,200124.23,488865.42,1.415,6.614,1.0865,1.03746,115.01706,114.61135,86.4598,93.17197,25.0,25.0,31.944,31.944
300122.SZ,20240815,24.81,24.91,0.4031,188092.64,468192.7,1.3299,6.614,1.0995,1.04914,119.43734,119.12271,100.14771,108.07425,33.333,33.333,33.333,33.333
300122.SZ,20240814,25.46,24.81,-3.0102,202366.07,505255.21,1.4308,6.614,1.109,1.05719,123.14974,122.78601,101.99852,110.02079,33.333,33.333,33.333,33.333
300122.SZ,20240813,26.16,25.58,-3.3258,275012.58,702746.77,1.9445,6.614,1.1195,1.06609,129.74176,129.56611,107.35069,116.22131,33.333,33.333,33.333,33.333
300122.SZ,20240812,25.63,26.46,3.724,298519.17,785892.62,2.1107,6.614,1.0805,1.02642,126.90972,127.01752,107.13202,116.25323,33.333,33.333,33.333,33.333
300122.SZ,20240809,26.25,25.51,-2.4101,179755.01,466179.01,1.271,6.614,1.041,0.98574,122.69565,122.55181,101.12697,109.47201,33.333,33.333,34.722,34.722
300122.SZ,20240808,26.34,26.14,-0.7216,174322.41,458002.99,1.2326,6.614,1.003,0.94702,118.24441,118.21491,95.57522,103.43435,33.333,33.333,37.5,37.5
300122.SZ,20240807,26.39806,26.33013,-0.6227,176536.34,476226.97,1.2482,6.419,1.014,0.9841,118.87276,118.87276,103.49108,103.49108,33.333,33.333,41.667,41.667
300122.SZ,20240806,26.16514,26.49512,2.1707,216923.06,589075.16,1.5338,6.419,1.034,1.00351,119.08007,119.08007,103.64907,103.64907,33.333,33.333,44.444,44.444
300122.SZ,20240805,26.43689,25.93222,-2.9422,299658.69,817393.42,2.1188,6.419,1.0335,1.00303,115.97338,115.97338,97.97145,97.97145,33.333,33.333,45.833,45.833
300122.SZ,20240802,26.78627,26.71834,-0.47,291720.83,812371.76,2.0626,6.419,1.0325,1.00206,114.73865,114.73865,101.66403,101.66403,41.667,41.667,48.611,48.611
300122.SZ,20240801,27.34917,26.8445,-2.365,331082.95,915097.86,2.341,6.419,1.036,1.00546,106.31229,106.31229,92.24924,92.24924,50.0,50.0,51.389,51.389
300122.SZ,20240731,24.93258,27.49475,10.1049,424258.82,1156267.11,2.9998,6.419,1.0295,0.99915,128.20976,128.20976,112.0761,112.10624,58.333,58.333,52.778,52.778
300122.SZ,20240730,24.75789,24.9714,0.9812,161000.63,415750.41,1.1384,6.419,0.922,0.89482,104.25909,104.25919,89.17609,89.17579,50.0,50.0,52.778,52.778
