ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
300124.SZ,20240930,57.65,62.45,15.0092,511289.16,3032341.35,2.2553,24.774,2.063,2.063,239.73988,239.73988,308.59692,308.59692,66.667,66.667,62.5,62.5
300124.SZ,20240927,51.1,54.3,8.0382,381793.4,2042050.73,1.6841,24.774,1.724,1.724,228.4219,228.4219,230.86516,230.86516,66.667,66.667,62.5,62.5
300124.SZ,20240926,48.01,50.26,4.6865,228739.06,1128951.85,1.009,24.774,1.412,1.412,165.16768,165.16768,162.99852,162.99852,66.667,66.667,62.5,62.5
300124.SZ,20240925,48.4,48.01,2.1272,226736.16,1096443.35,1.0001,24.774,1.3795,1.3795,144.35484,144.35484,141.34276,141.34276,58.333,58.333,61.111,61.111
300124.SZ,20240924,43.65,47.01,8.1933,272624.23,1244980.38,1.2025,24.774,1.3475,1.3475,138.10208,138.10208,120.30524,120.30524,58.333,58.333,61.111,61.111
300124.SZ,20240923,44.15,43.45,-1.3845,90382.02,394373.13,0.3987,24.774,1.2,1.2,125.79942,125.79942,106.29139,106.29139,58.333,58.333,62.5,62.5
300124.SZ,20240920,44.16,44.06,-0.2942,102279.81,449147.1,0.4511,24.774,1.2385,1.2385,120.33543,120.33543,100.18999,100.18999,66.667,66.667,63.889,63.889
300124.SZ,20240919,43.9,44.19,0.7524,134888.81,595094.06,0.595,24.774,1.2365,1.2365,115.33865,115.33865,96.07961,96.07961,66.667,66.667,65.278,65.278
300124.SZ,20240918,43.25,43.86,1.3401,96344.0,418953.24,0.425,24.774,1.2115,1.2115,111.17686,111.17686,89.19554,89.19554,58.333,58.333,65.278,65.278
300124.SZ,20240913,43.46,43.28,-0.3683,98046.38,424757.08,0.4325,24.774,1.1995,1.1995,104.46144,104.46144,86.55072,86.55072,58.333,58.333,65.278,65.278
300124.SZ,20240912,43.45,43.44,0.2076,100033.9,436750.14,0.4412,24.774,1.201,1.201,108.0207,108.0207,87.23157,87.23157,66.667,66.667,65.278,65.278
300124.SZ,20240911,43.3,43.35,-0.3677,88994.13,384862.84,0.3925,24.774,1.244,1.244,111.66448,111.66448,87.39156,87.39156,66.667,66.667,62.5,62.5
300124.SZ,20240910,42.63,43.51,3.0066,152896.19,660367.86,0.6744,24.774,1.2815,1.2815,117.10354,117.10354,95.35567,95.35567,75.0,75.0,58.333,58.333
300124.SZ,20240909,41.7,42.24,0.3325,110416.56,466176.35,0.487,24.774,1.2825,1.2825,109.8329,109.8329,85.97388,85.97388,66.667,66.667,51.389,51.389
300124.SZ,20240906,42.6,42.1,-1.1273,52758.66,223132.68,0.2327,24.774,1.285,1.285,105.69818,105.69818,85.8432,85.8432,58.333,58.333,47.222,47.222
300124.SZ,20240905,42.35,42.58,0.1647,70049.08,297653.22,0.309,24.774,1.312,1.312,106.09231,106.09231,83.75274,83.75274,58.333,58.333,44.444,44.444
300124.SZ,20240904,42.1,42.51,0.544,111107.42,471790.8,0.4901,24.774,1.3335,1.3335,117.23508,117.23508,91.89914,91.89914,50.0,50.0,40.278,40.278
300124.SZ,20240903,42.04,42.28,0.5709,100793.41,425277.6,0.4446,24.774,1.2975,1.2975,117.32429,117.32429,95.19602,95.19602,41.667,41.667,36.111,36.111
300124.SZ,20240902,43.2,42.04,-2.9099,138441.59,585453.15,0.6107,24.774,1.317,1.317,104.43571,104.43571,80.89669,80.89669,33.333,33.333,31.944,31.944
300124.SZ,20240830,43.69,43.3,-1.2993,185384.51,807611.91,0.8177,24.774,1.298,1.298,120.32867,120.32867,94.43277,94.43277,41.667,41.667,27.778,27.778
300124.SZ,20240829,42.81,43.87,2.6199,181639.27,795314.36,0.8012,24.774,1.3,1.3,114.17692,114.17692,91.20654,91.20654,41.667,41.667,23.611,23.611
300124.SZ,20240828,41.7,42.75,2.518,183279.47,778552.2,0.8084,24.774,1.2725,1.2725,100.55036,100.55036,76.42891,76.42891,33.333,33.333,20.833,20.833
300124.SZ,20240827,40.32,41.7,2.8868,169805.76,703192.92,0.749,24.774,1.334,1.334,88.11117,88.11117,65.02399,65.02399,25.0,25.0,19.444,19.444
300124.SZ,20240826,40.18,40.53,1.5789,126264.62,511007.58,0.5569,24.774,1.308,1.308,76.20216,76.20216,56.63158,56.63158,16.667,16.667,19.444,19.444
300124.SZ,20240823,39.77,39.9,-0.3745,89282.61,355605.1,0.3938,24.774,1.393,1.393,77.24138,77.24138,54.15805,54.15805,8.333,8.333,20.833,20.833
300124.SZ,20240822,40.67,40.05,-1.8382,176955.94,704283.25,0.7805,24.774,1.4235,1.4235,85.28975,85.28975,62.8367,62.8367,16.667,16.667,25.0,25.0
300124.SZ,20240821,41.03,40.8,-1.2107,95264.39,391222.45,0.4202,24.774,1.414,1.414,88.5212,88.5212,64.06589,64.06589,25.0,25.0,27.778,27.778
300124.SZ,20240820,41.81,41.3,-1.2434,91475.2,379344.42,0.4035,24.774,1.469,1.469,93.59375,93.59375,69.79304,69.79304,25.0,25.0,29.167,29.167
300124.SZ,20240819,42.2,41.82,-1.1114,92936.34,389090.87,0.4099,24.774,1.5235,1.5235,97.86667,97.86667,70.30973,70.30973,25.0,25.0,31.944,31.944
300124.SZ,20240816,42.42,42.29,-0.4707,138383.63,581534.79,0.6104,24.774,1.532,1.532,87.13592,87.13592,63.90484,63.90484,25.0,25.0,34.722,34.722
300124.SZ,20240815,41.55,42.49,2.3116,159442.66,677586.95,0.7033,24.774,1.5505,1.5505,96.81013,96.81013,72.37852,72.37852,33.333,33.333,37.5,37.5
300124.SZ,20240814,42.88,41.53,-3.2611,143150.54,597426.89,0.6314,24.774,1.577,1.577,92.93643,92.93643,66.91824,66.91824,33.333,33.333,38.889,38.889
300124.SZ,20240813,43.9,42.93,-2.3652,157055.31,673240.05,0.6928,24.774,1.5505,1.5505,100.93313,100.93313,72.05631,72.05631,33.333,33.333,38.889,38.889
300124.SZ,20240812,44.64,43.97,-2.0713,128425.2,567807.61,0.5665,24.774,1.539,1.539,99.38017,99.38017,71.88703,71.88703,41.667,41.667,38.889,38.889
300124.SZ,20240809,45.93,44.9,-1.7505,92008.36,416340.95,0.4058,24.774,1.525,1.525,99.89589,99.89589,73.99826,73.99826,41.667,41.667,38.889,38.889
