ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
601059.SH,20240930,17.04,17.05,10.0,898980.99,1512259.32,12.9986,1.0058,0.514,0.514,138.17829,138.17829,237.2796,237.2796,75.0,75.0,62.5,62.5
601059.SH,20240927,14.9,15.5,8.0139,512024.84,770157.62,7.4035,1.0058,0.4525,0.4525,158.22222,158.22222,184.74178,187.20066,66.667,66.667,59.722,59.722
601059.SH,20240926,13.59,14.35,5.5923,522021.99,729005.93,7.548,1.0058,0.433,0.433,143.26711,143.30655,148.45815,150.38759,66.667,66.667,56.944,56.944
601059.SH,20240925,13.64,13.59,0.9658,565145.74,782225.48,8.1716,1.0058,0.3925,0.3925,130.0905,130.11831,131.77778,133.53673,58.333,58.333,54.167,54.167
601059.SH,20240924,12.75,13.46,7.0804,475386.8,625204.79,6.8737,1.0058,0.3815,0.3815,120.3125,120.34266,114.10256,115.60901,58.333,58.333,52.778,52.778
601059.SH,20240923,12.7,12.57,-1.0236,112429.0,141305.06,1.6256,1.0058,0.356,0.356,118.45794,118.45076,100.42194,101.7343,50.0,50.0,52.778,52.778
601059.SH,20240920,12.51,12.7,1.1146,121654.2,152472.75,1.759,1.0058,0.3935,0.3935,127.25061,127.23488,104.52586,105.91454,58.333,58.333,54.167,54.167
601059.SH,20240919,12.39,12.56,1.9481,151700.25,190292.06,2.1935,1.0058,0.3935,0.3915,127.87286,127.84924,109.51327,110.98113,50.0,50.0,54.167,54.167
601059.SH,20240918,12.27,12.32,0.0812,83342.18,102116.4,1.2051,1.0058,0.387,0.38494,124.13793,124.10852,98.07281,99.37395,50.0,50.0,55.556,55.556
601059.SH,20240913,12.4,12.31,-0.6457,83301.0,103352.82,1.2045,1.0058,0.3805,0.37841,115.85082,115.85152,97.68908,98.97033,50.0,50.0,55.556,55.556
601059.SH,20240912,12.45,12.39,-0.4819,80307.34,100150.98,1.1612,1.0058,0.378,0.37587,115.0463,115.05011,100.0,101.30828,58.333,58.333,55.556,55.556
601059.SH,20240911,12.38,12.45,0.0804,72626.75,90359.99,1.0501,1.0058,0.391,0.38879,117.78291,117.77587,98.34369,99.60493,58.333,58.333,52.778,52.778
601059.SH,20240910,12.5,12.44,-0.7974,100261.0,124013.58,1.4497,1.0058,0.3905,0.38825,105.28541,105.29748,102.88066,104.16767,58.333,58.333,50.0,50.0
601059.SH,20240909,12.21,12.54,0.7229,142942.76,178462.94,2.0668,1.0058,0.386,0.3837,109.16844,109.19108,106.639,107.99274,58.333,58.333,45.833,45.833
601059.SH,20240906,12.78,12.45,-0.2404,215321.51,272011.05,3.1134,1.0058,0.3755,0.37315,89.39394,89.42443,101.38889,102.64895,50.0,50.0,43.056,43.056
601059.SH,20240905,12.44,12.48,0.3215,75349.75,93966.99,1.0895,1.0058,0.373,0.37057,93.34638,93.38671,87.17472,88.22118,50.0,50.0,40.278,40.278
601059.SH,20240904,12.36,12.44,-0.0803,84389.0,105194.58,1.2202,1.0058,0.382,0.37951,118.03922,118.03143,110.61453,111.8369,41.667,41.667,37.5,37.5
601059.SH,20240903,12.33,12.45,1.1373,83919.0,104096.72,1.2134,1.0058,0.385,0.38245,115.98441,115.96648,111.04869,112.28167,41.667,41.667,34.722,34.722
601059.SH,20240902,12.7,12.31,-3.8281,144174.0,180251.4,2.0846,1.0058,0.399,0.39636,108.81801,108.80185,101.9573,103.04813,33.333,33.333,31.944,31.944
601059.SH,20240830,12.48,12.8,2.7287,255285.58,327972.03,3.6912,1.0058,0.396,0.39327,127.08758,127.07269,121.875,123.28337,41.667,41.667,29.167,29.167
601059.SH,20240829,12.28,12.46,0.6462,184105.76,229467.79,2.662,1.0058,0.394,0.39115,121.1499,121.10073,114.45313,115.75377,33.333,33.333,25.0,25.0
601059.SH,20240828,12.17,12.38,3.0808,219758.59,273180.92,3.1775,1.0058,0.3985,0.39558,109.38697,109.3329,103.65631,104.77847,33.333,33.333,23.611,23.611
601059.SH,20240827,12.09,12.01,-1.4766,82193.4,99251.9,1.1885,1.0058,0.427,0.42382,93.68231,93.6123,82.82828,83.65518,25.0,25.0,22.222,22.222
601059.SH,20240826,12.0,12.19,1.6681,135978.11,164355.37,1.9661,1.0058,0.428,0.42478,89.31034,89.24829,88.60544,89.49532,25.0,25.0,22.222,22.222
601059.SH,20240823,12.31,11.99,-2.9935,190553.6,232552.94,2.7553,1.0058,0.422,0.41872,94.6087,94.52507,91.85059,92.74712,16.667,16.667,22.222,22.222
601059.SH,20240822,13.22,12.36,-5.8644,265214.86,334536.24,3.8348,1.0058,0.4265,0.42312,97.15302,97.07908,93.26425,94.2071,16.667,16.667,25.0,25.0
601059.SH,20240821,13.3,13.13,-1.2039,80365.86,105646.25,1.162,1.0058,0.3935,0.39007,114.01674,113.99413,105.9761,107.24131,25.0,25.0,27.778,27.778
601059.SH,20240820,13.5785,13.2896,-1.7673,98492.0,132127.26,1.4241,1.002,0.403,0.40148,121.04121,121.04121,113.75,113.75,25.0,25.0,29.167,29.167
601059.SH,20240819,13.50877,13.52869,-0.3668,71054.0,96676.4,1.0274,1.002,0.412,0.41044,125.89286,125.89286,114.52632,114.52632,25.0,25.0,30.556,30.556
601059.SH,20240816,13.64824,13.5785,-0.8727,93534.0,127834.5,1.3524,1.002,0.4255,0.42389,123.78855,123.78855,113.125,113.125,25.0,25.0,33.333,33.333
601059.SH,20240815,13.48884,13.69805,0.9545,174804.0,241091.75,2.5275,1.002,0.4455,0.44382,122.48908,122.48908,121.12069,121.12069,33.333,33.333,36.111,36.111
