ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002714.SZ,20240930,44.1,46.31,7.2984,944005.38,4275593.47,2.4772,18.852,1.5335,1.5335,140.83694,140.83694,147.0628,147.0628,50.0,50.0,38.889,38.889
002714.SZ,20240927,42.0,43.16,8.0621,666735.04,2851506.29,1.7496,18.852,1.3785,1.3785,113.01416,113.01416,109.95116,109.95116,41.667,41.667,36.111,36.111
002714.SZ,20240926,38.49,39.94,4.0646,388818.43,1526597.62,1.0203,18.852,1.233,1.233,92.31242,92.31242,79.05028,79.05028,41.667,41.667,34.722,34.722
002714.SZ,20240925,39.01,38.38,0.0261,303195.45,1177980.13,0.7956,18.852,1.2105,1.2105,82.61649,82.61649,66.45503,66.45503,41.667,41.667,33.333,33.333
002714.SZ,20240924,36.24,38.37,7.6901,397210.96,1480779.1,1.0424,18.852,1.2025,1.2025,80.76236,80.76236,58.26613,58.26613,33.333,33.333,31.944,31.944
002714.SZ,20240923,35.4,35.63,-0.835,178986.88,641402.52,0.4697,18.852,1.1195,1.1195,69.69697,69.69697,45.76188,45.76188,25.0,25.0,33.333,33.333
002714.SZ,20240920,36.52,35.93,-1.7501,380083.36,1356978.72,0.9974,18.852,1.112,1.112,62.35955,62.35955,43.90838,43.90838,33.333,33.333,36.111,36.111
002714.SZ,20240919,36.3,36.57,1.1338,288631.19,1057947.88,0.7574,18.852,1.113,1.113,71.74565,71.74565,50.64466,50.64466,33.333,33.333,38.889,38.889
002714.SZ,20240918,37.37,36.16,-3.3414,260195.47,947796.7,0.6828,18.852,1.1185,1.1185,73.35744,73.35744,53.45188,53.45188,33.333,33.333,41.667,41.667
002714.SZ,20240913,37.18,37.41,-0.1868,158405.65,593363.53,0.4157,18.852,1.1015,1.1015,77.92621,77.92621,56.86813,56.86813,33.333,33.333,43.056,43.056
002714.SZ,20240912,38.49,37.48,-2.5734,209509.5,792511.85,0.5498,18.852,1.1025,1.1025,79.96109,79.96109,60.692,60.692,41.667,41.667,43.056,43.056
002714.SZ,20240911,38.39,38.47,-0.1298,113559.89,436641.15,0.298,18.852,1.101,1.101,78.4802,78.4802,58.67631,58.67631,41.667,41.667,41.667,41.667
002714.SZ,20240910,38.57,38.52,-0.1555,158359.88,611744.32,0.4156,18.852,1.096,1.096,74.73421,74.73421,58.70896,58.70896,50.0,50.0,40.278,40.278
002714.SZ,20240909,37.79,38.58,1.2598,194225.58,742946.02,0.5097,18.852,1.1075,1.1075,77.65152,77.65152,65.02857,65.02857,50.0,50.0,36.111,36.111
002714.SZ,20240906,38.21,38.1,0.0263,131196.8,503277.52,0.3443,18.852,1.118,1.118,82.48082,82.48082,70.82847,70.82847,41.667,41.667,31.944,31.944
002714.SZ,20240905,38.3,38.09,-0.0262,151181.11,574743.85,0.3967,18.852,1.1245,1.1245,83.01887,83.01887,70.12543,70.12543,33.333,33.333,27.778,27.778
002714.SZ,20240904,39.05,38.1,-2.8557,187401.69,722466.62,0.4918,18.852,1.1245,1.1245,87.77568,87.77568,72.15333,72.15333,33.333,33.333,26.389,26.389
002714.SZ,20240903,38.22,39.22,2.0026,205380.81,802987.72,0.539,18.852,1.1265,1.1265,96.38396,96.38396,80.1648,80.1648,33.333,33.333,25.0,25.0
002714.SZ,20240902,38.5,38.45,-0.2853,228962.86,882674.12,0.6008,18.852,1.1125,1.1125,82.40629,82.40629,70.86788,70.86788,25.0,25.0,23.611,23.611
002714.SZ,20240830,37.65,38.56,2.1186,369956.52,1422783.05,0.9708,18.852,1.143,1.143,78.49211,78.49211,68.17204,68.17204,25.0,25.0,23.611,23.611
