ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
600030.SH,20240930,27.2,27.2,9.9879,3949174.53,10719669.52,3.2433,6.46,0.697,0.697,189.53975,189.61211,366.29213,425.51234,83.333,83.333,62.5,62.5
600030.SH,20240927,23.4,24.73,10.0089,2799347.18,6591736.86,2.299,6.46,0.5995,0.5995,221.30751,221.56117,287.02703,332.23222,75.0,75.0,55.556,55.556
600030.SH,20240926,21.01,22.48,6.2382,3093203.12,6741430.79,2.5403,6.46,0.497,0.497,216.29834,216.83854,217.31266,250.62573,66.667,66.667,50.0,50.0
600030.SH,20240925,21.29,21.16,1.633,3007318.23,6440028.9,2.4698,6.46,0.4355,0.4355,176.63043,176.9511,188.97638,218.80839,58.333,58.333,45.833,45.833
600030.SH,20240924,19.71,20.82,7.8198,2869163.39,5812378.58,2.3563,6.46,0.424,0.405,172.88136,173.23957,159.09091,183.58802,50.0,50.0,43.056,43.056
600030.SH,20240923,19.32,19.31,0.1037,536510.89,1037305.24,0.4406,6.46,0.3735,0.35387,167.48466,167.52807,130.75,150.72399,41.667,41.667,40.278,40.278
600030.SH,20240920,19.3,19.29,-0.2585,629197.01,1211200.79,0.5167,6.46,0.381,0.36082,164.8318,164.997,123.11436,141.65629,41.667,41.667,38.889,38.889
600030.SH,20240919,19.07,19.34,2.1119,989388.52,1906649.06,0.8125,6.46,0.379,0.35858,176.50794,176.66261,132.24181,152.76807,41.667,41.667,36.111,36.111
600030.SH,20240918,18.8,18.94,0.1057,379326.07,716767.64,0.3115,6.46,0.3615,0.34083,167.09265,167.22099,114.00966,131.20404,41.667,41.667,34.722,34.722
600030.SH,20240913,18.91,18.92,0.2119,461499.92,876310.76,0.379,6.46,0.36,0.33907,151.19048,151.41787,113.8756,130.94403,41.667,41.667,33.333,33.333
600030.SH,20240912,19.02,18.88,-0.6316,341255.96,645613.09,0.2803,6.46,0.3585,0.33731,154.30267,154.4396,112.9108,129.42225,33.333,33.333,31.944,31.944
600030.SH,20240911,18.85,19.0,0.6356,460407.86,874378.09,0.3781,6.46,0.373,0.35121,156.21302,156.51626,114.01869,130.67474,33.333,33.333,31.944,31.944
600030.SH,20240910,19.04,18.88,-0.5269,530734.12,1001496.95,0.472,6.46,0.372,0.34991,136.36364,136.73309,111.79138,127.59133,25.0,25.0,31.944,31.944
