ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002311.SZ,20240930,46.0,48.02,8.4953,201372.66,950039.29,1.2112,7.123,1.64,1.64,208.13226,208.13226,207.98696,207.98696,58.333,58.333,40.278,40.278
002311.SZ,20240927,42.82,44.26,8.507,190513.89,838123.2,1.1459,7.123,1.484,1.484,184.27167,184.27167,162.85714,162.85714,50.0,50.0,34.722,34.722
002311.SZ,20240926,37.47,40.79,9.2687,130748.04,510989.68,0.7864,7.123,1.3195,1.3195,162.22802,162.22802,124.47042,124.47042,41.667,41.667,29.167,29.167
002311.SZ,20240925,37.1,37.33,2.246,86800.71,326895.67,0.5221,7.123,1.152,1.152,127.4461,127.4461,97.11674,97.11674,33.333,33.333,25.0,25.0
002311.SZ,20240924,35.08,36.51,4.5533,109847.5,397915.16,0.6607,7.123,1.121,1.121,118.40592,118.40592,82.73283,82.73283,33.333,33.333,23.611,23.611
002311.SZ,20240923,35.07,34.92,-0.6826,53771.25,190272.11,0.3234,7.123,1.046,1.046,105.02839,105.02839,69.32271,69.32271,25.0,25.0,23.611,23.611
002311.SZ,20240920,35.0,35.16,0.5146,64224.47,223799.15,0.3863,7.123,1.022,1.022,92.74131,92.74131,60.40481,60.40481,25.0,25.0,25.0,25.0
002311.SZ,20240919,34.89,34.98,1.2153,65307.11,228623.08,0.3928,7.123,0.993,0.993,92.47649,92.47649,58.57687,58.57687,16.667,16.667,26.389,26.389
002311.SZ,20240918,35.3,34.56,-2.6479,59063.0,205204.13,0.3553,7.123,0.9665,0.9665,98.78641,98.78641,60.16677,60.16677,16.667,16.667,29.167,29.167
002311.SZ,20240913,35.63,35.5,-0.3649,48072.65,171521.46,0.2892,7.123,0.952,0.952,95.57166,95.57166,59.08505,59.08505,25.0,25.0,31.944,31.944
002311.SZ,20240912,36.55,35.63,-2.5171,48514.18,174667.46,0.2918,7.123,0.938,0.938,103.36341,103.36341,62.41135,62.41135,33.333,33.333,33.333,33.333
002311.SZ,20240911,36.51,36.55,-0.3001,34382.51,125927.39,0.2068,7.123,0.917,0.917,105.94142,105.94142,62.71958,62.71958,33.333,33.333,31.944,31.944
002311.SZ,20240910,37.4,36.66,-2.3442,43586.47,160531.94,0.2622,7.123,0.9135,0.9135,103.45118,103.45118,65.12097,65.12097,33.333,33.333,30.556,30.556
002311.SZ,20240909,37.57,37.54,-0.4508,29446.82,110621.47,0.1771,7.123,0.8955,0.8955,114.70852,114.70852,74.48029,74.48029,33.333,33.333,29.167,29.167
002311.SZ,20240906,38.09,37.71,-1.0236,22681.61,85883.7,0.1364,7.123,0.9365,0.9365,117.47312,117.47312,75.58719,75.58719,33.333,33.333,27.778,27.778
002311.SZ,20240905,37.56,38.1,1.3298,34421.34,130834.78,0.207,7.123,0.9615,0.9615,103.97772,103.97772,68.43467,68.43467,33.333,33.333,25.0,25.0
002311.SZ,20240904,37.7,37.6,-0.5554,35147.17,132501.59,0.2114,7.123,0.98,0.98,108.14409,108.14409,73.50482,73.50482,25.0,25.0,20.833,20.833
002311.SZ,20240903,37.82,37.81,-0.1584,42192.74,160707.0,0.2538,7.123,0.98,0.98,96.08696,96.08696,68.67322,68.67322,25.0,25.0,18.056,18.056
002311.SZ,20240902,38.58,37.87,-2.1194,53194.52,203527.05,0.32,7.123,0.966,0.966,83.84718,83.84718,60.40346,60.40346,25.0,25.0,15.278,15.278
002311.SZ,20240830,37.39,38.69,3.4492,103135.69,395854.2,0.6204,7.123,0.961,0.961,81.31213,81.31213,59.63197,59.63197,25.0,25.0,13.889,13.889
002311.SZ,20240829,36.43,37.4,0.3219,46399.43,173020.65,0.2791,7.123,0.901,0.901,71.88312,71.88312,51.80791,51.80791,16.667,16.667,12.5,12.5
002311.SZ,20240828,36.87,37.28,0.269,37380.35,138493.25,0.2248,7.123,0.939,0.939,60.0,60.0,49.30362,49.30362,8.333,8.333,13.889,13.889
002311.SZ,20240827,37.16,37.18,-0.3484,35698.14,132718.07,0.2147,7.123,0.9915,0.9915,56.69694,56.69694,48.91015,48.91015,8.333,8.333,16.667,16.667
002311.SZ,20240826,37.5,37.31,-0.5597,64478.04,238946.14,0.3878,7.123,1.035,1.035,54.44444,54.44444,47.10485,47.10485,8.333,8.333,19.444,19.444
002311.SZ,20240823,37.59,37.52,-0.8457,31677.78,118974.87,0.1905,7.123,1.053,1.053,62.57209,62.57209,51.83218,51.83218,16.667,16.667,22.222,22.222
002311.SZ,20240822,38.11,37.84,-1.0978,36236.08,137162.82,0.218,7.123,1.0755,1.0755,64.39611,64.39611,53.102,53.102,16.667,16.667,25.0,25.0
002311.SZ,20240821,38.6,38.26,-1.3663,40325.44,154639.51,0.2426,7.123,1.094,1.094,72.73256,72.73256,59.73475,59.73475,25.0,25.0,27.778,27.778
002311.SZ,20240820,39.23,38.79,-1.2223,35789.65,138910.61,0.2153,7.123,1.122,1.122,80.42453,80.42453,66.02046,66.02046,25.0,25.0,29.167,29.167
002311.SZ,20240819,40.13,39.27,-1.7021,56673.56,224231.25,0.3409,7.123,1.1835,1.1835,79.48718,79.48718,67.00753,67.00753,25.0,25.0,30.556,30.556
002311.SZ,20240816,40.01,39.95,-0.4981,43829.8,174621.43,0.2636,7.123,1.1605,1.1605,81.49236,81.49236,65.09284,65.09284,25.0,25.0,31.944,31.944
002311.SZ,20240815,40.2,40.15,-0.3969,47153.61,189883.68,0.2836,7.123,1.2065,1.2065,80.79096,80.79096,66.30491,66.30491,33.333,33.333,33.333,33.333
002311.SZ,20240814,41.04,40.31,-2.3025,52966.26,213776.97,0.3186,7.123,1.227,1.227,82.29454,82.29454,68.93747,68.93747,33.333,33.333,31.944,31.944
002311.SZ,20240813,41.5,41.26,-0.8173,38595.57,158715.4,0.2322,7.123,1.2595,1.2595,73.82325,73.82325,68.63933,68.63933,33.333,33.333,30.556,30.556
002311.SZ,20240812,41.25,41.6,1.0444,37667.48,157680.44,0.2266,7.123,1.2865,1.2865,72.02048,72.02048,67.802,67.802,33.333,33.333,29.167,29.167
002311.SZ,20240809,42.02,41.17,-2.1858,36249.99,150515.98,0.218,7.123,1.2695,1.2695,75.30345,75.30345,69.52596,69.52596,33.333,33.333,27.778,27.778
002311.SZ,20240808,41.19,42.09,1.6421,42759.63,179610.51,0.2572,7.123,1.2735,1.2735,77.29653,77.29653,67.96073,70.01602,33.333,33.333,27.778,27.778
002311.SZ,20240807,41.7,41.41,-0.933,43692.0,181291.57,0.2628,7.123,1.2875,1.2875,75.53242,75.49409,67.62075,69.63948,25.0,25.0,29.167,29.167
002311.SZ,20240806,42.0,41.8,0.1677,35315.26,147430.69,0.2124,7.123,1.328,1.328,73.19684,73.19745,67.22988,69.25268,25.0,25.0,30.556,30.556
002311.SZ,20240805,41.86,41.73,-0.1675,47698.49,200530.69,0.2869,7.123,1.4945,1.4945,78.31776,78.2783,69.00482,71.00779,25.0,25.0,31.944,31.944
