ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
000977.SZ,20240930,39.5,41.5,9.992,1720921.85,6937392.7,11.7039,6.656,1.143,1.143,189.40397,189.40397,213.19911,213.19911,58.333,58.333,50.0,50.0
000977.SZ,20240927,34.94,37.73,10.0,1279497.53,4662882.7,8.7018,6.656,1.006,1.006,183.21596,183.21596,170.01091,170.01091,58.333,58.333,48.611,48.611
000977.SZ,20240926,33.31,34.3,3.003,527464.46,1784325.94,3.5873,6.656,0.8555,0.8555,141.74009,141.74009,123.11558,123.11558,50.0,50.0,45.833,45.833
000977.SZ,20240925,33.79,33.3,-0.597,677702.53,2294340.15,4.609,6.656,0.837,0.837,137.3348,137.3348,115.20237,115.20237,41.667,41.667,44.444,44.444
000977.SZ,20240924,32.38,33.5,4.005,597431.54,1969322.74,4.0631,6.656,0.826,0.826,136.12684,136.12684,109.3254,109.3254,50.0,50.0,44.444,44.444
000977.SZ,20240923,32.02,32.21,-0.4943,331796.83,1075816.77,2.2565,6.656,0.775,0.775,136.26883,136.26883,101.16959,101.16959,41.667,41.667,44.444,44.444
000977.SZ,20240920,31.66,32.37,2.3072,459790.95,1479163.68,3.127,6.656,0.817,0.817,123.07692,123.07692,101.79283,101.79283,50.0,50.0,45.833,45.833
000977.SZ,20240919,31.38,31.64,1.4753,270185.86,852366.73,1.8375,6.656,0.7945,0.7945,113.14348,113.14348,94.18719,94.18719,41.667,41.667,45.833,45.833
000977.SZ,20240918,31.16,31.18,0.0642,145050.09,449841.82,0.9865,6.656,0.7855,0.7855,109.59651,109.59651,84.54976,84.54976,41.667,41.667,47.222,47.222
000977.SZ,20240913,31.49,31.16,-1.0794,156476.33,492257.47,1.0642,6.656,0.789,0.789,110.04367,110.04367,90.89128,90.89128,41.667,41.667,48.611,48.611
000977.SZ,20240912,31.96,31.5,-0.6309,189678.88,603917.76,1.29,6.656,0.776,0.776,102.77492,102.77492,80.97385,80.97385,50.0,50.0,50.0,50.0
000977.SZ,20240911,31.54,31.7,-0.2203,160873.82,509330.84,1.0941,6.656,0.7925,0.7925,94.96198,94.96198,71.32293,71.32293,50.0,50.0,48.611,48.611
000977.SZ,20240910,31.22,31.77,2.4178,297507.4,933826.64,2.0233,6.656,0.7945,0.7945,88.1932,88.1932,77.87022,77.87022,50.0,50.0,48.611,48.611
000977.SZ,20240909,30.78,31.02,-0.3213,150715.35,466609.73,1.025,6.656,0.7415,0.7415,79.13118,79.13118,61.74699,61.74699,50.0,50.0,47.222,47.222
000977.SZ,20240906,31.7,31.12,-1.7987,218517.52,686895.07,1.4861,6.656,0.757,0.757,75.16287,75.16287,57.97721,57.97721,50.0,50.0,47.222,47.222
000977.SZ,20240905,31.41,31.69,0.8593,175388.52,555405.83,1.1928,6.656,0.7485,0.7485,75.22559,75.22559,59.86938,59.86938,50.0,50.0,45.833,45.833
000977.SZ,20240904,31.31,31.42,-1.1328,175790.01,552122.55,1.1955,6.656,0.7855,0.7855,81.7292,81.7292,63.22902,63.22902,41.667,41.667,44.444,44.444
000977.SZ,20240903,31.39,31.78,1.2102,180530.79,571936.41,1.2278,6.656,0.833,0.833,75.15385,75.15385,60.51736,60.51736,50.0,50.0,43.056,43.056
000977.SZ,20240902,32.24,31.4,-3.0266,263519.13,838384.52,1.7922,6.656,0.846,0.846,71.42857,71.42857,58.60905,58.60905,41.667,41.667,40.278,40.278
000977.SZ,20240830,31.37,32.38,3.1539,446914.22,1443230.83,3.0394,6.656,0.8745,0.8745,76.92308,76.92308,65.49749,65.49749,50.0,50.0,38.889,38.889
000977.SZ,20240829,30.87,31.39,0.7705,272516.23,850772.62,1.8534,6.656,0.867,0.867,66.4869,66.4869,52.95699,52.95699,41.667,41.667,34.722,34.722
000977.SZ,20240828,31.02,31.15,0.4191,160505.85,498837.9,1.0916,6.656,0.849,0.849,68.10683,68.10683,53.61035,53.61035,41.667,41.667,33.333,33.333
000977.SZ,20240827,31.31,31.02,-1.8354,224648.22,699338.81,1.5278,6.656,0.899,0.899,67.97583,67.97583,47.73585,47.73585,33.333,33.333,31.944,31.944
000977.SZ,20240826,31.98,31.6,-0.2525,235530.86,745848.16,1.6018,6.656,0.9205,0.9205,77.61869,77.61869,59.52227,59.52227,33.333,33.333,31.944,31.944
000977.SZ,20240823,31.33,31.68,0.6993,228203.97,721195.16,1.5522,6.656,0.903,0.903,92.14909,92.14909,65.60052,65.60052,33.333,33.333,30.556,30.556
000977.SZ,20240822,32.5,31.46,-3.021,362931.09,1156341.88,2.4685,6.656,0.912,0.912,85.71429,85.71429,58.08955,58.08955,25.0,25.0,30.556,30.556
000977.SZ,20240821,32.5,32.44,-0.6432,194313.78,633771.44,1.3216,6.656,0.881,0.881,92.61905,92.61905,58.53211,58.53211,33.333,33.333,30.556,30.556
000977.SZ,20240820,33.33,32.65,-1.9225,210085.7,689335.83,1.4289,6.656,0.8955,0.8955,102.19953,102.19953,64.70235,64.70235,33.333,33.333,29.167,29.167
000977.SZ,20240819,32.92,33.29,0.6044,191114.82,635878.66,1.2999,6.656,0.92,0.92,109.99174,109.99174,69.99372,69.99372,33.333,33.333,27.778,27.778
000977.SZ,20240816,33.3,33.09,-0.3613,221118.22,734868.34,1.504,6.656,0.9825,0.9825,100.23548,100.23548,63.3412,63.3412,25.0,25.0,26.389,26.389
000977.SZ,20240815,32.6,33.21,1.2191,277792.91,919720.06,1.8894,6.656,1.0395,1.0395,89.54802,89.54802,63.84181,63.84181,33.333,33.333,27.778,27.778
000977.SZ,20240814,33.15,32.81,-0.3947,218203.61,720150.71,1.4841,6.656,1.067,1.067,88.88112,88.88112,62.59755,62.59755,25.0,25.0,27.778,27.778
000977.SZ,20240813,32.75,32.94,0.7956,210408.49,690064.44,1.4311,6.656,1.1,1.1,100.88076,100.88076,72.41192,72.41192,25.0,25.0,30.556,30.556
000977.SZ,20240812,32.94,32.68,-1.2689,227756.98,746948.44,1.5491,6.656,1.1785,1.1785,103.01407,103.01407,70.71504,70.71504,25.0,25.0,33.333,33.333
000977.SZ,20240809,33.55,33.1,-0.3612,247416.22,826657.33,1.6828,6.656,1.166,1.166,100.25974,100.25974,83.61459,83.61459,25.0,25.0,36.111,36.111
000977.SZ,20240808,33.33,33.22,-1.2779,438105.65,1443378.26,2.9798,6.656,1.198,1.198,94.73358,94.73358,79.12317,79.12317,33.333,33.333,38.889,38.889
000977.SZ,20240807,34.8,33.65,-3.3879,427251.21,1461935.94,2.906,6.656,1.2225,1.2225,100.64767,100.64767,87.87542,87.87542,33.333,33.333,41.667,41.667
000977.SZ,20240806,34.99,34.83,1.2206,311915.08,1080809.81,2.1215,6.656,1.2085,1.2085,106.98152,106.98152,90.65205,90.65205,41.667,41.667,44.444,44.444
000977.SZ,20240805,35.5,34.41,-4.4167,528612.09,1852979.76,3.5954,6.656,1.316,1.316,116.46643,116.46643,92.34753,92.34753,41.667,41.667,45.833,45.833
000977.SZ,20240802,36.49,36.0,-2.834,483598.35,1754487.66,3.2892,6.656,1.291,1.291,133.76723,133.76723,106.20732,106.20732,41.667,41.667,47.222,47.222
000977.SZ,20240801,37.44,37.05,-0.5636,384124.36,1428327.24,2.6127,6.656,1.3345,1.3345,136.88332,136.88332,109.1199,109.1199,41.667,41.667,48.611,48.611
000977.SZ,20240731,35.95,37.26,3.0135,536889.39,1981087.83,3.6517,6.656,1.363,1.363,152.97855,152.97855,124.33138,124.32371,50.0,50.0,51.389,51.389
000977.SZ,20240730,36.6,36.17,-2.1374,408197.66,1475592.23,2.7764,6.656,1.327,1.327,132.84565,132.84551,108.99696,108.99375,50.0,50.0,51.389,51.389
000977.SZ,20240729,37.2,36.96,-0.3774,235028.65,871610.95,1.5986,6.656,1.306,1.306,126.86464,126.86452,105.50029,105.4972,50.0,50.0,52.778,52.778
000977.SZ,20240726,36.92,37.1,0.7058,297752.34,1104105.31,2.0252,6.656,1.343,1.343,131.51348,131.51335,101.06802,102.54471,50.0,50.0,52.778,52.778
000977.SZ,20240725,37.24,36.84,-2.5397,485023.58,1797978.34,3.2989,6.656,1.3795,1.3795,122.84595,122.87254,92.15789,93.50233,50.0,50.0,52.778,52.778
000977.SZ,20240724,37.45,37.8,0.0529,455121.64,1725919.84,3.0956,6.656,1.3685,1.3685,132.5722,132.57559,109.55025,111.05735,58.333,58.333,52.778,52.778
000977.SZ,20240723,38.35,37.78,-3.277,641947.03,2459311.74,4.3663,6.656,1.441,1.441,135.2122,135.18949,115.77181,117.31419,50.0,50.0,52.778,52.778
000977.SZ,20240722,38.38,39.06,2.1711,912719.94,3553133.07,6.2079,6.656,1.4435,1.44347,134.68286,134.66764,120.91121,122.57858,58.333,58.333,54.167,54.167
000977.SZ,20240719,37.38,38.23,1.7567,677255.43,2590304.96,4.6064,6.656,1.441,1.44097,134.76776,134.73209,115.0,116.58839,50.0,50.0,52.778,52.778
000977.SZ,20240718,37.4,37.57,-1.6492,665604.76,2477327.23,4.5272,6.656,1.423,1.42297,128.06191,128.01916,113.59167,115.16783,50.0,50.0,54.167,54.167
000977.SZ,20240717,38.79,38.2,-2.3018,672629.6,2596162.34,4.575,6.656,1.4135,1.41323,137.1831,137.12962,128.88748,130.73511,50.0,50.0,55.556,55.556
000977.SZ,20240716,37.6,39.1,3.1662,971618.36,3756673.56,6.6086,6.656,1.472,1.47135,140.27182,140.21764,133.33333,135.2708,58.333,58.333,55.556,55.556
000977.SZ,20240715,37.8,37.9,0.5839,388616.3,1471874.48,2.6432,6.656,1.455,1.45406,116.98236,116.95648,113.92029,115.5809,58.333,58.333,54.167,54.167
000977.SZ,20240712,38.4,37.68,-3.2606,742021.98,2815079.97,5.0469,6.656,1.457,1.45596,124.0448,123.99859,121.87687,123.58123,50.0,50.0,52.778,52.778
000977.SZ,20240711,39.95,38.95,-0.6378,1210919.4,4710186.56,8.2362,6.656,1.4695,1.46819,122.20077,122.17926,123.80952,125.57313,58.333,58.333,52.778,52.778
000977.SZ,20240710,38.79,39.2,0.2558,812070.85,3169598.41,5.5234,6.656,1.436,1.43451,131.99167,131.99765,122.54478,124.35283,58.333,58.333,52.778,52.778
000977.SZ,20240709,37.1,39.1,5.8473,1193427.85,4576417.72,8.1172,6.656,1.419,1.41736,130.58659,130.58257,125.58581,127.46286,50.0,50.0,51.389,51.389
000977.SZ,20240708,37.0,36.94,-1.0447,521311.79,1933218.51,3.5458,6.656,1.3155,1.3137,125.43605,125.41136,117.18346,119.00618,50.0,50.0,52.778,52.778
000977.SZ,20240705,37.98,37.33,2.8658,832840.12,3134691.87,5.6646,6.656,1.353,1.35088,119.59943,119.58027,113.90135,115.69767,50.0,50.0,54.167,54.167
