ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
300750.SZ,20240930,233.02,251.89,11.0577,913611.45,22246725.64,2.3417,1.866,7.733,7.733,246.31941,246.31941,327.22063,327.22063,83.333,83.333,63.889,63.889
300750.SZ,20240927,212.0,226.81,10.3645,701813.26,15567947.4,1.7988,1.866,6.5145,6.5145,197.87099,197.87099,244.44693,244.44693,75.0,75.0,58.333,58.333
300750.SZ,20240926,203.7,205.51,1.1866,354893.46,7190132.22,0.9096,1.866,5.3265,5.3265,155.19092,155.19092,179.09617,179.09617,66.667,66.667,54.167,54.167
300750.SZ,20240925,207.39,203.1,2.825,420101.19,8606648.81,1.0768,1.866,5.056,5.056,173.54148,173.54148,194.7197,194.7197,58.333,58.333,51.389,51.389
300750.SZ,20240924,191.96,197.52,4.9522,354517.35,6891613.1,0.9087,1.866,4.74,4.74,198.83838,198.83838,175.66077,175.66077,50.0,50.0,48.611,48.611
300750.SZ,20240923,186.66,188.2,1.4009,157925.49,2968348.17,0.4051,1.866,4.5175,4.5175,201.74544,201.74544,154.96286,154.96286,50.0,50.0,47.222,47.222
300750.SZ,20240920,186.9,185.6,-0.6956,155027.03,2874252.97,0.3977,1.866,4.619,4.619,197.64391,197.64391,141.60379,141.60379,50.0,50.0,44.444,44.444
300750.SZ,20240919,187.0,186.9,0.2682,157694.09,2940618.9,0.4049,1.866,4.5785,4.5785,227.74249,227.74249,161.33821,161.33821,50.0,50.0,41.667,41.667
300750.SZ,20240918,183.6,186.4,1.5804,113778.95,2116044.6,0.2921,1.866,4.4645,4.4645,223.42188,223.42188,158.29373,158.29373,50.0,50.0,40.278,40.278
300750.SZ,20240913,188.88,183.5,-3.0895,172872.88,3202147.52,0.4438,1.866,4.497,4.497,197.54569,197.54569,147.67141,147.67141,41.667,41.667,40.278,40.278
300750.SZ,20240912,188.0,189.35,1.4955,207099.86,3931885.57,0.5317,1.866,4.3605,4.3605,212.92935,212.92935,155.37659,155.37659,41.667,41.667,41.667,41.667
300750.SZ,20240911,182.4,186.56,2.9808,211970.83,3938430.66,0.5442,1.866,4.246,4.246,204.94413,204.94413,141.46825,141.46825,33.333,33.333,43.056,43.056
300750.SZ,20240910,185.5,181.16,-2.155,154244.13,2809100.74,0.396,1.866,4.0515,4.0515,175.67499,175.67499,123.20658,123.20658,33.333,33.333,45.833,45.833
300750.SZ,20240909,185.11,185.15,-0.4302,134753.55,2494206.45,0.346,1.866,4.158,4.158,212.95233,212.95233,134.41252,134.41252,41.667,41.667,48.611,48.611
300750.SZ,20240906,186.12,185.95,-0.455,75254.86,1404159.13,0.1932,1.866,4.1145,4.1145,202.0316,202.0316,125.69153,125.69153,50.0,50.0,51.389,51.389
300750.SZ,20240905,187.15,186.8,-0.187,123182.15,2302962.6,0.3163,1.866,4.203,4.203,177.23372,177.23372,110.94613,110.94613,50.0,50.0,51.389,51.389
300750.SZ,20240904,185.32,187.15,0.808,165645.24,3101382.42,0.4253,1.866,4.193,4.193,189.96603,189.96603,107.02793,107.02793,50.0,50.0,52.778,52.778
300750.SZ,20240903,180.3,185.65,2.4615,181968.86,3362146.07,0.4672,1.866,4.1135,4.1135,188.1746,188.1746,101.35581,101.35581,50.0,50.0,54.167,54.167
300750.SZ,20240902,184.44,181.19,-1.7088,129851.76,2371406.0,0.3334,1.866,4.0635,4.0635,145.39533,145.39533,79.36584,79.36584,50.0,50.0,55.556,55.556
300750.SZ,20240830,180.8,184.34,1.958,254291.71,4689604.09,0.6529,1.866,4.0935,4.0935,155.42645,155.42645,91.09727,91.09727,58.333,58.333,55.556,55.556
300750.SZ,20240829,179.17,180.8,-1.1049,156702.42,2839993.93,0.4023,1.866,4.0135,4.0135,150.44228,150.44228,87.96968,87.96968,50.0,50.0,52.778,52.778
300750.SZ,20240828,182.8,182.82,-0.3706,106390.15,1940292.27,0.2732,1.866,4.133,4.133,146.75615,146.75615,96.9917,96.9917,58.333,58.333,50.0,50.0
300750.SZ,20240827,182.52,183.5,-0.2284,99769.92,1827225.12,0.2562,1.866,4.2565,4.2565,142.20483,142.20483,95.16457,95.16457,58.333,58.333,45.833,45.833
300750.SZ,20240826,181.9,183.92,1.1661,148387.49,2717728.51,0.381,1.866,4.2125,4.2125,136.21821,136.21821,102.90301,102.90301,58.333,58.333,41.667,41.667
300750.SZ,20240823,177.0,181.8,1.6779,184151.76,3332172.74,0.4728,1.866,4.502,4.502,140.59571,140.59571,98.88166,98.88166,50.0,50.0,36.111,36.111
300750.SZ,20240822,174.98,178.8,2.7527,199011.36,3536569.76,0.511,1.866,4.5045,4.5045,147.07221,147.07221,107.43425,107.43425,41.667,41.667,31.944,31.944
300750.SZ,20240821,174.0,174.01,-0.4918,111474.05,1940113.04,0.2862,1.866,4.49,4.49,142.32549,142.32549,97.52712,97.52712,33.333,33.333,29.167,29.167
300750.SZ,20240820,175.0,174.87,-0.4157,84369.55,1475662.47,0.2166,1.866,4.5045,4.5045,150.99144,150.99144,103.85948,103.85948,33.333,33.333,27.778,27.778
300750.SZ,20240819,173.35,175.6,1.1404,140358.43,2473581.5,0.3604,1.866,4.5625,4.5625,152.82663,152.82663,102.18312,102.18312,33.333,33.333,26.389,26.389
