ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002475.SZ,20240930,42.0,43.46,7.3617,1604892.37,6841667.0,2.2328,34.3287,1.645,1.645,129.61859,129.61859,121.66025,121.66025,50.0,50.0,43.056,43.056
002475.SZ,20240927,38.43,40.48,5.3618,1205143.94,4810204.42,1.6767,34.3287,1.5715,1.5715,137.2327,137.2327,109.34479,109.34479,50.0,50.0,41.667,41.667
002475.SZ,20240926,38.4,38.42,-0.104,1003994.39,3816399.17,1.3968,34.3287,1.4755,1.4755,120.13589,120.13589,94.82577,94.82577,41.667,41.667,38.889,38.889
002475.SZ,20240925,39.33,38.46,-0.7996,678745.66,2654197.12,0.9443,34.3287,1.4595,1.4595,121.5625,121.5625,100.93049,100.93049,41.667,41.667,38.889,38.889
002475.SZ,20240924,37.0,38.77,6.2774,712381.03,2692513.68,0.9911,34.3287,1.463,1.463,130.11968,130.11968,102.64342,102.64342,41.667,41.667,40.278,40.278
002475.SZ,20240923,36.16,36.48,-0.3279,313803.33,1153690.72,0.4366,34.3287,1.372,1.372,130.57679,130.57679,94.49129,94.49129,33.333,33.333,41.667,41.667
002475.SZ,20240920,36.16,36.6,2.2918,604534.49,2213207.43,0.8411,34.3287,1.37,1.37,120.28302,120.28302,91.52162,91.52162,41.667,41.667,43.056,43.056
002475.SZ,20240919,35.91,35.78,-0.3343,441887.39,1584574.84,0.6148,34.3287,1.416,1.416,122.72109,122.72109,89.07469,89.07469,33.333,33.333,43.056,43.056
002475.SZ,20240918,36.6,35.9,-3.3647,617626.17,2202235.56,0.8593,34.3287,1.416,1.416,129.17827,129.17827,92.1646,92.1646,41.667,41.667,44.444,44.444
002475.SZ,20240913,36.48,37.15,1.8087,483313.29,1802034.49,0.6724,34.3287,1.3585,1.3585,152.88082,152.88082,114.77641,114.77641,50.0,50.0,45.833,45.833
002475.SZ,20240912,36.21,36.49,0.9685,375116.38,1362558.04,0.5219,34.3287,1.3175,1.3175,146.31336,146.31336,108.09285,108.09285,50.0,50.0,47.222,47.222
002475.SZ,20240911,36.38,36.14,-1.0134,316464.57,1144664.79,0.4403,34.3287,1.3225,1.3225,145.83975,145.83975,104.2698,104.2698,41.667,41.667,48.611,48.611
002475.SZ,20240910,35.68,36.51,1.7275,512347.51,1853396.93,0.7128,34.3287,1.3245,1.3245,146.02446,146.02446,117.33506,117.33506,41.667,41.667,51.389,51.389
002475.SZ,20240909,35.8,35.89,-0.0279,445377.91,1606088.45,0.6196,34.3287,1.2865,1.2865,143.84498,143.84498,97.88813,97.88813,41.667,41.667,54.167,54.167
002475.SZ,20240906,37.21,35.9,-3.5724,542165.5,1966184.56,0.7543,34.3287,1.2845,1.2845,148.08869,148.08869,93.85722,93.85722,50.0,50.0,58.333,58.333
002475.SZ,20240905,37.55,37.23,-1.6121,483297.44,1806366.23,0.6724,34.3287,1.286,1.286,150.15432,150.15432,103.84391,103.84391,58.333,58.333,59.722,59.722
002475.SZ,20240904,37.8,37.84,-2.045,651365.32,2430239.36,0.9062,34.3287,1.318,1.318,160.20651,160.20651,113.27701,113.27701,58.333,58.333,59.722,59.722
002475.SZ,20240903,38.34,38.63,0.2075,371639.98,1437278.5,0.517,34.3287,1.252,1.252,164.22764,164.22764,119.63034,119.63034,58.333,58.333,59.722,59.722
002475.SZ,20240902,39.22,38.55,-2.207,554869.13,2148528.24,0.772,34.3287,1.275,1.275,165.39683,165.39683,124.3346,124.3346,58.333,58.333,61.111,61.111
002475.SZ,20240830,37.06,39.42,5.8824,1104549.23,4332383.27,1.5367,34.3287,1.3565,1.3565,184.89451,184.89451,137.07641,137.07641,66.667,66.667,63.889,63.889
002475.SZ,20240829,36.5,37.23,1.7213,507891.4,1870534.74,0.7066,34.3287,1.2685,1.2685,148.34996,148.34996,106.73077,106.73077,58.333,58.333,63.889,63.889
002475.SZ,20240828,36.5,36.6,0.1642,361178.85,1325186.42,0.5025,34.3287,1.2335,1.2335,142.75915,142.75915,103.42137,103.42137,58.333,58.333,65.278,65.278
002475.SZ,20240827,37.04,36.54,-2.1687,439290.7,1618481.51,0.6112,34.3287,1.254,1.254,125.77963,125.77963,93.29983,93.29983,58.333,58.333,65.278,65.278
002475.SZ,20240826,37.92,37.35,-1.4252,713162.19,2655200.55,0.9922,34.3287,1.265,1.265,115.97904,115.97904,89.47652,89.47652,66.667,66.667,65.278,65.278
002475.SZ,20240823,37.53,37.89,0.2381,340665.67,1284706.43,0.474,34.3287,1.288,1.288,135.7554,135.7554,89.46797,89.46797,75.0,75.0,63.889,63.889
002475.SZ,20240822,37.6,37.8,1.0695,511122.43,1914992.68,0.7111,34.3287,1.329,1.329,129.05178,129.05178,80.53228,80.53228,66.667,66.667,61.111,61.111
002475.SZ,20240821,36.31,37.4,2.1021,579364.82,2170789.72,0.806,34.3287,1.349,1.349,122.17195,122.17195,73.75353,73.75353,66.667,66.667,58.333,58.333
002475.SZ,20240820,36.7,36.63,-0.2451,288549.46,1056238.43,0.4014,34.3287,1.317,1.317,122.48213,122.48213,78.20451,78.20451,58.333,58.333,56.944,56.944
002475.SZ,20240819,37.46,36.72,-0.8639,356623.85,1319697.29,0.4962,34.3287,1.3615,1.3615,119.01141,119.01141,77.77778,77.77778,58.333,58.333,56.944,56.944
002475.SZ,20240816,36.96,37.04,0.8989,385969.55,1431879.11,0.537,34.3287,1.3795,1.3795,128.02379,128.02379,70.50878,70.50878,58.333,58.333,55.556,55.556
002475.SZ,20240815,36.43,36.71,0.3828,448946.54,1657492.62,0.6246,34.3287,1.4065,1.4065,134.06452,134.06452,73.96476,76.29468,58.333,58.333,52.778,52.778
002475.SZ,20240814,36.99,36.57,-1.1622,292337.96,1076515.37,0.4067,34.3287,1.4735,1.4735,125.60899,125.62615,70.48114,72.7297,50.0,50.0,48.611,48.611
002475.SZ,20240813,36.3,37.0,1.5646,381241.01,1404964.64,0.5304,34.3287,1.5115,1.5115,140.05086,139.98827,79.85075,82.19061,58.333,58.333,45.833,45.833
002475.SZ,20240812,36.2,36.43,0.2753,323364.94,1180919.2,0.4499,34.3287,1.576,1.576,137.17146,137.08276,79.67657,81.97972,58.333,58.333,40.278,40.278
002475.SZ,20240809,35.86,36.33,2.2804,528990.59,1927040.76,0.736,34.3287,1.5835,1.5835,125.0442,125.01193,75.42373,77.61675,50.0,50.0,34.722,34.722
002475.SZ,20240808,34.91,35.52,1.2543,507701.96,1796470.4,0.7063,34.3287,1.595,1.595,122.10526,122.0518,71.86056,73.97019,41.667,41.667,30.556,30.556
002475.SZ,20240807,35.2,35.08,-0.876,333975.31,1175636.34,0.4646,34.3287,1.6335,1.6335,120.03515,119.97402,71.53748,73.65005,33.333,33.333,29.167,29.167
002475.SZ,20240806,35.5,35.39,2.55,600475.68,2121263.05,0.8354,34.3287,1.6385,1.63817,117.43383,117.38814,75.93952,78.12825,33.333,33.333,29.167,29.167
002475.SZ,20240805,35.0,34.51,-7.2062,1310978.35,4589180.29,1.8239,34.3287,1.693,1.69174,112.56952,112.56422,66.49001,68.45151,25.0,25.0,29.167,29.167
002475.SZ,20240802,37.1,37.19,-1.6918,503031.35,1882352.29,0.6998,34.3287,1.6085,1.60681,117.13147,117.09039,77.78276,80.09764,25.0,25.0,30.556,30.556
002475.SZ,20240801,38.99,37.83,-1.0463,501570.7,1915660.37,0.6978,34.3287,1.603,1.60089,122.55125,122.4379,87.33826,89.80966,25.0,25.0,30.556,30.556
002475.SZ,20240731,37.4,38.23,2.0555,771015.23,2935218.92,1.0727,34.3287,1.582,1.57956,138.08653,137.94789,91.32485,93.86561,33.333,33.333,31.944,31.944
002475.SZ,20240730,38.14,37.46,-2.3971,595108.17,2229261.0,0.8279,34.3287,1.576,1.57314,129.00943,128.88163,83.09157,85.43578,33.333,33.333,33.333,33.333
002475.SZ,20240729,37.92,38.38,1.2131,740614.25,2851512.37,1.0304,34.3287,1.5655,1.56226,143.7578,143.60417,92.8266,95.41249,33.333,33.333,34.722,34.722
002475.SZ,20240726,36.87,37.92,2.2378,734279.17,2758321.2,1.0216,34.3287,1.547,1.54319,146.5771,146.37097,88.52305,91.00783,33.333,33.333,36.111,36.111
002475.SZ,20240725,37.3,37.09,-2.0855,761515.6,2803169.14,1.0595,34.3287,1.553,1.5486,137.49224,137.29244,83.4947,85.86341,25.0,25.0,37.5,37.5
002475.SZ,20240724,38.4,37.88,-1.4312,701531.92,2660422.23,0.976,34.3287,1.5755,1.57029,144.93506,144.75275,90.74074,93.37703,33.333,33.333,41.667,41.667
002475.SZ,20240723,39.74,38.43,-3.2477,703560.38,2726808.4,0.9788,34.3287,1.568,1.56231,145.3776,145.23786,98.72967,101.58892,41.667,41.667,44.444,44.444
002475.SZ,20240722,40.06,39.72,-1.071,837780.97,3306643.35,1.1656,34.3287,1.5425,1.53642,180.7418,180.58857,124.01316,127.48005,41.667,41.667,45.833,45.833
002475.SZ,20240719,39.72,40.15,-1.9536,918002.84,3684921.26,1.2772,34.3287,1.539,1.53239,212.43072,212.33376,143.4187,147.56078,41.667,41.667,47.222,47.222
002475.SZ,20240718,40.88,40.95,-2.6159,1040685.38,4211742.72,1.4479,34.3287,1.547,1.53987,192.59808,192.48822,157.32244,162.00841,41.667,41.667,50.0,50.0
002475.SZ,20240717,43.0,42.05,-2.5944,707181.99,2996429.46,0.9839,34.3287,1.4875,1.47993,203.08057,203.04178,201.85185,208.51805,50.0,50.0,51.389,51.389
002475.SZ,20240716,41.33,43.17,5.3184,911655.56,3874989.35,1.2683,34.3287,1.459,1.45102,234.75177,234.86652,207.22433,214.3889,50.0,50.0,52.778,52.778
002475.SZ,20240715,41.06,40.99,0.1711,474745.05,1942358.33,0.6605,34.3287,1.4165,1.40799,197.0305,197.05303,173.19444,178.9233,50.0,50.0,54.167,54.167
