ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002230.SZ,20240930,42.38,44.44,10.0,1105597.72,4828743.06,5.0611,13.6031,1.198,1.198,225.18248,225.18248,260.09732,260.09732,83.333,83.333,72.222,72.222
002230.SZ,20240927,38.25,40.4,7.5326,743786.54,2950486.7,3.4049,13.6031,1.0425,1.0425,200.35006,200.35006,206.06407,206.06407,83.333,83.333,68.056,68.056
002230.SZ,20240926,36.38,37.57,3.271,380436.38,1406537.75,1.7415,13.6031,0.913,0.913,156.00858,156.00858,155.16878,155.16878,75.0,75.0,62.5,62.5
002230.SZ,20240925,36.12,36.38,1.4784,480585.28,1769655.94,2.2,13.6031,0.8835,0.8835,148.26087,148.26087,147.27855,147.27855,66.667,66.667,58.333,58.333
002230.SZ,20240924,34.92,35.85,2.9876,379543.28,1339333.54,1.7374,13.6031,0.829,0.829,131.92389,131.92389,128.21577,128.21577,66.667,66.667,55.556,55.556
002230.SZ,20240923,34.69,34.81,0.3459,201317.48,704323.15,0.9216,13.6031,0.809,0.809,131.64147,131.64147,123.59667,123.59667,58.333,58.333,52.778,52.778
002230.SZ,20240920,34.59,34.69,0.3181,183525.44,634556.17,0.8401,13.6031,0.844,0.844,120.49948,120.49948,113.13942,113.13942,58.333,58.333,51.389,51.389
002230.SZ,20240919,34.0,34.58,2.1868,251354.61,864006.38,1.1506,13.6031,0.883,0.883,120.53664,120.53664,114.94483,114.94483,50.0,50.0,50.0,50.0
002230.SZ,20240918,33.83,33.84,0.0591,110518.61,371853.92,0.5059,13.6031,0.8685,0.8685,95.95782,95.95782,88.93581,88.93581,50.0,50.0,50.0,50.0
002230.SZ,20240913,34.2,33.82,-0.7629,130730.8,445507.61,0.5985,13.6031,0.86,0.86,96.92982,96.92982,92.15017,92.15017,50.0,50.0,50.0,50.0
002230.SZ,20240912,34.48,34.08,-0.7571,142551.51,491054.54,0.6526,13.6031,0.852,0.852,96.45635,96.45635,84.78964,84.78964,50.0,50.0,50.0,50.0
002230.SZ,20240911,34.13,34.34,0.5269,149483.15,512893.61,0.6843,13.6031,0.864,0.864,98.33333,98.33333,84.41558,84.41558,50.0,50.0,48.611,48.611
002230.SZ,20240910,33.68,34.16,1.4854,167482.92,566933.12,0.7667,13.6031,0.8615,0.8615,77.53521,77.53521,70.8502,70.8502,50.0,50.0,48.611,48.611
002230.SZ,20240909,33.9,33.66,-1.0,132687.07,448339.33,0.6074,13.6031,0.8325,0.8325,76.78322,76.78322,64.76314,64.76314,50.0,50.0,47.222,47.222
002230.SZ,20240906,34.35,34.0,-0.7299,194245.74,667682.29,0.8892,13.6031,0.9,0.9,78.83935,78.83935,64.59144,64.59144,50.0,50.0,47.222,47.222
002230.SZ,20240905,33.89,34.25,1.0921,143465.18,490117.8,0.6567,13.6031,0.891,0.891,76.72779,76.72779,61.76093,61.76093,50.0,50.0,45.833,45.833
002230.SZ,20240904,33.73,33.88,-0.616,116883.44,396415.62,0.5351,13.6031,0.905,0.905,80.52039,80.52039,64.41327,64.41327,41.667,41.667,44.444,44.444
002230.SZ,20240903,33.4,34.09,2.0964,204155.7,692972.15,0.9346,13.6031,0.9155,0.9155,77.14482,77.14482,65.41161,65.41161,50.0,50.0,44.444,44.444
002230.SZ,20240902,34.5,33.39,-2.9078,200656.96,678010.66,0.9186,13.6031,1.024,1.024,71.22546,71.22546,60.35354,60.35354,41.667,41.667,43.056,43.056
002230.SZ,20240830,33.58,34.39,2.3817,284093.23,978243.5,1.3005,13.6031,1.029,1.029,77.91367,77.91367,65.26946,65.26946,50.0,50.0,41.667,41.667
002230.SZ,20240829,33.05,33.59,0.8103,166259.88,558439.39,0.7611,13.6031,1.004,1.004,72.53923,72.53923,59.03141,59.03141,41.667,41.667,38.889,38.889
002230.SZ,20240828,33.29,33.32,-0.03,154253.33,510333.31,0.7061,13.6031,0.9905,0.9905,68.83298,68.83298,58.11075,58.11075,41.667,41.667,37.5,37.5
002230.SZ,20240827,33.91,33.33,-1.9706,148148.38,495164.43,0.6782,13.6031,1.011,1.011,66.09589,66.09589,55.59085,55.59085,41.667,41.667,36.111,36.111
002230.SZ,20240826,33.94,34.0,0.2063,144815.35,492683.56,0.6629,13.6031,1.0,1.0,75.59395,75.59395,64.45783,64.45783,41.667,41.667,34.722,34.722
002230.SZ,20240823,33.0,33.93,2.5695,250523.67,843483.51,1.1468,13.6031,0.9965,0.9965,81.81159,81.81159,65.92252,65.92252,33.333,33.333,31.944,31.944
002230.SZ,20240822,34.05,33.08,-2.7059,247294.53,829677.24,1.132,13.6031,0.9705,0.9705,71.8707,71.8707,55.57598,55.57598,33.333,33.333,31.944,31.944
002230.SZ,20240821,33.97,34.0,-0.0588,170425.19,582822.38,0.7802,13.6031,0.933,0.933,77.35573,77.35573,59.12315,59.12315,33.333,33.333,31.944,31.944
002230.SZ,20240820,34.52,34.02,-1.4199,170916.54,582122.64,0.7824,13.6031,0.9185,0.9185,81.33829,81.33829,62.87779,62.87779,33.333,33.333,31.944,31.944
002230.SZ,20240819,34.45,34.51,0.1451,146214.61,505417.29,0.6693,13.6031,0.928,0.928,80.62593,80.62593,61.94226,61.94226,33.333,33.333,31.944,31.944
002230.SZ,20240816,34.67,34.46,-0.6344,134645.35,465800.73,0.6164,13.6031,0.9535,0.9535,77.51994,77.51994,58.04816,58.04816,25.0,25.0,33.333,33.333
002230.SZ,20240815,34.6,34.68,0.0288,213281.23,741380.01,0.9763,13.6031,0.9925,0.9925,76.20072,76.20072,62.86267,62.86267,33.333,33.333,36.111,36.111
002230.SZ,20240814,34.92,34.67,-0.7159,131889.21,458029.12,0.6038,13.6031,1.003,1.003,76.88985,76.88985,63.53627,63.53627,33.333,33.333,37.5,37.5
002230.SZ,20240813,34.8,34.92,0.605,166093.87,577006.71,0.7603,13.6031,1.0155,1.0155,77.15487,77.15487,63.99242,63.99242,33.333,33.333,38.889,38.889
002230.SZ,20240812,35.88,34.71,-3.3148,331423.21,1154457.79,1.5172,13.6031,1.051,1.051,67.0,67.0,52.87419,52.87419,33.333,33.333,41.667,41.667
002230.SZ,20240809,36.3,35.9,-0.6916,131997.24,476915.2,0.6042,13.6031,0.984,0.984,74.08907,74.08907,58.02899,58.95073,41.667,41.667,44.444,44.444
002230.SZ,20240808,36.11,36.15,-0.8502,197056.17,708703.94,0.9021,13.6031,0.981,0.981,70.46632,70.47573,55.10888,55.98378,41.667,41.667,45.833,45.833
002230.SZ,20240807,36.43,36.46,0.1098,218567.53,798025.32,1.0005,13.6031,0.973,0.973,65.19065,65.21187,53.61217,54.46509,41.667,41.667,48.611,48.611
002230.SZ,20240806,38.17,36.42,-3.905,508689.23,1850530.61,2.3286,13.6031,0.9905,0.9905,65.18072,65.19756,51.70963,52.52535,41.667,41.667,50.0,50.0
002230.SZ,20240805,38.4,37.9,-2.4955,241014.01,924062.58,1.1033,13.6031,0.8935,0.8935,82.08955,82.10894,60.3796,61.34923,50.0,50.0,50.0,50.0
002230.SZ,20240802,38.98,38.87,-0.9934,157247.77,613826.14,0.7198,13.6031,0.9725,0.9725,78.82018,78.84021,62.76791,63.78489,50.0,50.0,50.0,50.0
002230.SZ,20240801,39.73,39.26,-1.1581,205448.43,810990.83,0.9405,13.6031,0.994,0.994,71.4944,71.51927,57.12657,58.0512,50.0,50.0,48.611,48.611
002230.SZ,20240731,38.69,39.72,2.4768,281583.4,1111355.25,1.289,13.6031,1.0215,1.02135,92.49668,92.49347,80.80986,81.87294,58.333,58.333,47.222,47.222
002230.SZ,20240730,38.61,38.76,0.3885,133900.21,515505.36,0.613,13.6031,1.03,1.02968,84.14097,84.13417,79.86111,80.8795,50.0,50.0,44.444,44.444
002230.SZ,20240729,38.7,38.61,-0.1293,114707.2,443251.5,0.5251,13.6031,1.0615,1.06103,80.77388,80.77403,74.91749,75.86716,41.667,41.667,44.444,44.444
002230.SZ,20240726,38.47,38.66,0.6247,149649.54,576447.43,0.6851,13.6031,1.106,1.10537,85.04222,85.03811,76.87296,77.81796,50.0,50.0,44.444,44.444
002230.SZ,20240725,38.2,38.42,0.2087,154637.46,594035.95,0.7079,13.6031,1.116,1.11527,81.52493,81.52315,71.79353,72.67805,41.667,41.667,41.667,41.667
002230.SZ,20240724,38.53,38.34,-0.6221,192483.8,743298.13,0.8811,13.6031,1.167,1.16607,77.73303,77.73061,69.10026,69.96035,41.667,41.667,40.278,40.278
002230.SZ,20240723,39.5,38.58,-2.6741,210049.48,821038.12,0.9616,13.6031,1.3175,1.31615,83.33333,83.32074,74.60733,75.50249,41.667,41.667,40.278,40.278
002230.SZ,20240722,39.3,39.64,0.8651,297808.69,1184481.26,1.3633,13.6031,1.3405,1.33896,85.31676,85.31296,76.06157,76.98565,50.0,50.0,38.889,38.889
002230.SZ,20240719,38.32,39.3,1.5766,286571.84,1122935.32,1.3119,13.6031,1.3615,1.35981,80.08037,80.06938,71.60558,72.47493,41.667,41.667,36.111,36.111
002230.SZ,20240718,38.49,38.69,-0.591,290126.81,1107927.01,1.3281,13.6031,1.362,1.36016,73.99887,73.97798,69.18304,70.03722,33.333,33.333,36.111,36.111
002230.SZ,20240717,39.02,38.92,-0.2307,231747.06,906726.16,1.0609,13.6031,1.3485,1.34654,83.44099,83.41648,82.06402,83.04665,33.333,33.333,37.5,37.5
