ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
601872.SH,20240930,7.8,8.04,6.0686,1273282.06,997642.1,1.5635,1.6612,0.3055,0.3055,91.02244,91.02244,87.64569,87.64569,75.0,75.0,63.889,63.889
601872.SH,20240927,7.05,7.58,8.7518,772418.15,567184.92,0.9485,1.6612,0.3115,0.3115,86.22449,86.22449,72.80899,72.80899,75.0,75.0,59.722,59.722
601872.SH,20240926,6.83,6.97,1.3081,789979.29,538777.5,0.97,1.6612,0.29,0.29,68.85645,68.85645,55.88865,55.88865,66.667,66.667,54.167,54.167
601872.SH,20240925,7.08,6.88,-1.7143,596133.78,416309.57,0.732,1.6612,0.2895,0.2895,74.56359,74.56359,60.26201,60.26201,58.333,58.333,50.0,50.0
601872.SH,20240924,6.81,7.0,3.3973,396920.17,274082.7,0.4874,1.6612,0.283,0.283,91.29288,91.29288,71.71946,71.71946,58.333,58.333,45.833,45.833
601872.SH,20240923,6.68,6.77,1.1958,357252.17,240202.03,0.4387,1.6612,0.274,0.274,87.56614,87.56614,67.34234,67.34234,50.0,50.0,40.278,40.278
601872.SH,20240920,6.64,6.69,2.1374,378044.0,251091.28,0.4642,1.6612,0.276,0.276,83.24607,83.24607,62.97118,62.97118,50.0,50.0,36.111,36.111
601872.SH,20240919,6.63,6.55,-0.4559,315481.85,206124.75,0.3874,1.6612,0.28,0.28,82.29167,82.29167,61.53846,61.53846,41.667,41.667,33.333,33.333
601872.SH,20240918,6.44,6.58,2.4922,301325.91,196131.75,0.37,1.6612,0.2845,0.2845,92.64305,92.64305,67.11712,67.11712,41.667,41.667,30.556,30.556
601872.SH,20240913,6.37,6.42,1.1024,370507.37,237528.69,0.455,1.6612,0.2925,0.2925,87.43316,87.43316,63.91982,63.91982,33.333,33.333,29.167,29.167
601872.SH,20240912,6.26,6.35,1.9262,388852.87,247366.89,0.4775,1.6612,0.313,0.313,80.0,80.0,57.94979,57.94979,25.0,25.0,29.167,29.167
601872.SH,20240911,6.39,6.23,-3.7094,575818.17,358540.78,0.7071,1.6612,0.3125,0.3125,80.24691,80.24691,57.73196,57.73196,25.0,25.0,30.556,30.556
601872.SH,20240910,6.5,6.47,0.1548,411164.6,266932.65,0.5049,1.6612,0.305,0.305,92.65092,92.65092,68.87417,68.87417,33.333,33.333,33.333,33.333
601872.SH,20240909,6.67,6.46,-3.1484,770804.12,501363.12,0.9465,1.6612,0.3065,0.3065,86.06357,86.06357,61.96319,61.96319,25.0,25.0,34.722,34.722
601872.SH,20240906,6.88,6.67,-3.4732,556032.69,375879.38,0.6828,1.6612,0.306,0.306,97.68041,97.68041,67.2956,67.2956,33.333,33.333,38.889,38.889
601872.SH,20240905,7.18,6.91,-3.7604,566366.8,395353.1,0.6955,1.6612,0.296,0.296,105.99455,105.99455,72.21007,72.21007,33.333,33.333,41.667,41.667
601872.SH,20240904,7.33,7.18,-2.973,343915.43,247470.1,0.4223,1.6612,0.2965,0.2965,114.32584,114.32584,77.62864,77.62864,33.333,33.333,45.833,45.833
601872.SH,20240903,7.25,7.4,1.5089,408583.11,299585.06,0.5017,1.6612,0.298,0.298,119.02017,119.02017,80.50459,80.50459,41.667,41.667,51.389,51.389
601872.SH,20240902,7.46,7.29,-2.9294,465417.91,343552.33,0.5715,1.6612,0.2995,0.2995,110.36415,110.36415,77.62557,77.62557,41.667,41.667,54.167,54.167
601872.SH,20240830,7.75,7.51,-3.0968,666442.59,503012.41,0.8183,1.6612,0.3065,0.3065,113.14286,113.14286,81.4554,81.4554,50.0,50.0,55.556,55.556
601872.SH,20240829,7.75,7.75,-5.6029,732408.31,563039.05,0.8993,1.6612,0.3045,0.3045,108.51648,108.51648,78.63636,78.63636,50.0,50.0,56.944,56.944
601872.SH,20240828,8.25,8.21,-1.2034,172644.89,142675.4,0.212,1.6612,0.278,0.278,109.32203,109.32203,95.52632,95.52632,58.333,58.333,58.333,58.333
601872.SH,20240827,8.3,8.31,0.7273,241285.74,201264.85,0.2963,1.6612,0.285,0.285,117.29107,117.29107,97.38903,108.1797,66.667,66.667,58.333,58.333
601872.SH,20240826,8.13,8.25,1.227,208166.75,171564.19,0.2556,1.6612,0.2805,0.2805,117.52874,117.46849,96.12403,106.6448,58.333,58.333,58.333,58.333
601872.SH,20240823,8.18,8.15,-0.3667,159958.28,130436.85,0.1964,1.6612,0.281,0.281,111.17318,111.13462,90.93199,101.00221,50.0,50.0,58.333,58.333
601872.SH,20240822,8.04,8.18,0.7389,201065.85,163553.05,0.2469,1.6612,0.285,0.285,115.40616,115.31281,93.71859,103.84862,58.333,58.333,59.722,59.722
601872.SH,20240821,8.16,8.12,-0.8547,222909.0,179943.56,0.2737,1.6612,0.296,0.296,107.31707,107.40595,90.09901,100.1124,58.333,58.333,58.333,58.333
601872.SH,20240820,8.26,8.19,-0.8475,294990.97,240747.79,0.3622,1.6612,0.2985,0.2985,116.80912,116.77023,100.0,110.91357,58.333,58.333,56.944,56.944
601872.SH,20240819,8.01,8.26,2.3544,366771.43,301641.77,0.4504,1.6612,0.304,0.30801,121.47059,121.48273,100.0,111.1746,66.667,66.667,55.556,55.556
601872.SH,20240816,7.69,8.07,5.2151,567994.81,456593.69,0.6975,1.6612,0.302,0.30555,102.94906,103.14976,86.73219,96.73661,58.333,58.333,51.389,51.389
601872.SH,20240815,7.64,7.67,0.5242,230592.65,176008.65,0.2832,1.6612,0.2825,0.28578,88.0829,88.17442,75.24038,84.38431,58.333,58.333,50.0,50.0
601872.SH,20240814,7.69,7.63,-1.2937,127562.93,97563.73,0.1566,1.6612,0.288,0.29085,81.0219,81.24615,68.62302,77.06983,50.0,50.0,48.611,50.0
