ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002812.SZ,20240930,33.2,34.21,10.0,389918.77,1307670.33,4.7377,3.665,1.2845,1.2845,197.96954,197.96954,220.65107,220.65107,58.333,58.333,38.889,38.889
002812.SZ,20240927,28.71,31.1,9.9328,353591.88,1070538.23,4.2963,3.665,1.2005,1.2005,210.34103,210.34103,189.76143,189.76143,50.0,50.0,34.722,34.722
002812.SZ,20240926,26.95,28.29,4.9722,231209.43,636986.48,2.8093,3.665,1.0855,1.0855,178.89237,178.89237,158.65019,158.65019,41.667,41.667,31.944,31.944
002812.SZ,20240925,27.0,26.95,1.0499,265358.69,723507.52,3.2242,3.665,1.051,1.051,166.45963,166.45963,146.11059,146.11059,33.333,33.333,30.556,30.556
002812.SZ,20240924,24.72,26.67,8.9906,300957.96,774258.39,3.6568,3.665,1.076,1.076,149.51456,149.51456,129.61981,129.61981,25.0,25.0,31.944,31.944
002812.SZ,20240923,24.58,24.47,-0.5285,90558.09,222978.99,1.1003,3.665,0.994,0.994,134.0628,134.0628,111.31105,111.31105,25.0,25.0,36.111,36.111
002812.SZ,20240920,25.19,24.6,-2.3034,106577.82,263468.86,1.295,3.665,1.0095,1.0095,125.69382,125.69382,104.94728,104.94728,33.333,33.333,40.278,40.278
002812.SZ,20240919,24.84,25.18,2.1501,119984.42,299927.1,1.4579,3.665,1.0095,1.0095,130.97826,130.97826,110.37037,110.37037,33.333,33.333,43.056,43.056
002812.SZ,20240918,24.94,24.65,-1.4,77303.55,190445.71,0.9393,3.665,1.0025,1.0025,124.86772,124.86772,103.50318,103.50318,33.333,33.333,45.833,45.833
002812.SZ,20240913,26.13,25.0,-4.3245,138475.04,352393.02,1.6825,3.665,0.998,0.998,122.44027,122.44027,106.72468,106.72468,41.667,41.667,48.611,48.611
002812.SZ,20240912,26.74,26.13,-2.6816,118744.66,314153.8,1.4428,3.665,0.9755,0.9755,134.32007,134.32007,113.00336,113.00336,50.0,50.0,51.389,51.389
002812.SZ,20240911,25.83,26.85,3.9892,179352.36,478035.68,2.1792,3.665,0.978,0.978,135.38316,135.38316,115.07321,115.07321,50.0,50.0,52.778,52.778
002812.SZ,20240910,26.43,25.82,-2.308,104195.39,270993.21,1.266,3.665,0.9635,0.9635,122.4977,122.4977,111.28472,111.28472,50.0,50.0,52.778,52.778
002812.SZ,20240909,26.32,26.43,-0.8255,73746.61,195230.64,0.8961,3.665,0.978,0.978,133.89991,133.89991,121.94469,121.94469,50.0,50.0,51.389,51.389
002812.SZ,20240906,27.49,26.65,-2.9144,87438.15,235456.86,1.0624,3.665,0.994,0.994,130.42672,130.42672,123.76682,123.76682,50.0,50.0,51.389,51.389
002812.SZ,20240905,27.33,27.45,-0.2181,137698.61,381615.74,1.6731,3.665,1.012,1.012,134.59716,134.59716,125.58984,125.58984,58.333,58.333,50.0,50.0
002812.SZ,20240904,26.4,27.51,3.3434,229545.01,632796.84,2.7891,3.665,0.983,0.983,136.62628,136.62628,132.02912,132.02912,58.333,58.333,47.222,47.222
002812.SZ,20240903,26.12,26.62,1.6418,103929.4,276211.54,1.2628,3.665,0.9215,0.9215,116.39929,116.39929,115.84071,115.84071,50.0,50.0,43.056,43.056
002812.SZ,20240902,26.89,26.19,-2.6756,95966.25,255147.56,1.166,3.665,0.899,0.899,104.5068,104.5068,104.74576,104.74576,41.667,41.667,40.278,40.278
002812.SZ,20240830,26.58,26.91,1.2415,143972.55,388703.15,1.7493,3.665,0.9105,0.9105,118.85099,118.85099,121.11913,121.11913,50.0,50.0,37.5,37.5
002812.SZ,20240829,25.42,26.58,4.3171,144560.86,379164.32,1.7565,3.665,0.902,0.902,128.17029,128.17029,128.01802,128.01802,41.667,41.667,33.333,33.333
002812.SZ,20240828,25.41,25.48,0.2755,69617.4,177018.69,0.8459,3.665,0.8715,0.8715,120.23277,120.23277,112.37113,112.37113,41.667,41.667,31.944,31.944
002812.SZ,20240827,26.01,25.41,-2.7927,92012.18,235943.65,1.118,3.665,0.932,0.932,109.43396,109.43396,102.44672,102.44672,33.333,33.333,29.167,29.167
002812.SZ,20240826,25.49,26.14,2.9539,132065.24,347722.99,1.6046,3.665,0.916,0.916,112.43781,112.43781,107.41338,107.41338,33.333,33.333,27.778,27.778
002812.SZ,20240823,25.66,25.39,-1.5128,77492.6,197837.86,0.9416,3.665,0.8865,0.8865,106.31665,106.31665,97.26135,97.26135,25.0,25.0,26.389,26.389
002812.SZ,20240822,26.5,25.78,-2.4962,87273.9,228205.55,1.0604,3.665,0.9275,0.9275,102.91027,102.91027,94.01381,94.01381,25.0,25.0,27.778,27.778
002812.SZ,20240821,26.21,26.44,0.4178,101037.32,268065.61,1.2276,3.665,0.974,0.974,117.16738,117.16738,104.33039,104.33039,33.333,33.333,27.778,27.778
