ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
600584.SH,20240930,33.75,35.33,9.9938,892562.81,3072340.19,4.988,4.8726,1.19,1.19,128.29582,128.29582,150.41254,150.41254,58.333,58.333,44.444,44.444
600584.SH,20240927,30.98,32.12,4.8988,294637.44,926751.35,1.6466,4.8726,1.0975,1.0975,132.22222,132.22222,128.83683,128.83683,58.333,58.333,38.889,38.889
600584.SH,20240926,29.81,30.62,2.7517,415911.05,1249161.53,2.3243,4.8726,1.0505,1.0505,119.34426,119.34426,112.23242,112.23242,50.0,50.0,31.944,31.944
600584.SH,20240925,29.25,29.8,2.7586,533431.97,1589734.43,2.981,4.8726,1.064,1.064,121.00494,121.00494,109.24812,109.24812,41.667,41.667,26.389,26.389
600584.SH,20240924,28.08,29.0,4.3541,433697.18,1231930.37,2.4237,4.8726,1.083,1.083,112.86174,112.86174,102.60223,102.60223,33.333,33.333,23.611,23.611
600584.SH,20240923,28.06,27.79,-0.9622,243877.65,684141.11,1.3629,4.8726,1.049,1.049,111.87551,111.87551,94.1691,94.1691,25.0,25.0,23.611,23.611
600584.SH,20240920,27.92,28.06,0.6817,244744.54,682090.85,1.3677,4.8726,1.0435,1.0435,105.36859,105.36859,90.33886,90.33886,25.0,25.0,25.0,25.0
600584.SH,20240919,28.07,27.87,0.324,298859.78,834911.03,1.6702,4.8726,1.062,1.062,111.10197,111.10197,93.98386,93.98386,16.667,16.667,27.778,27.778
600584.SH,20240918,29.0,27.78,-4.0746,437674.81,1221116.82,2.4459,4.8726,1.0705,1.0705,114.28571,114.28571,92.03216,92.03216,16.667,16.667,31.944,31.944
600584.SH,20240913,29.01,28.96,-0.3441,233389.31,684909.53,1.3043,4.8726,1.0405,1.0405,133.23837,133.23837,112.34568,112.34568,25.0,25.0,36.111,36.111
600584.SH,20240912,29.66,29.06,-0.8868,140675.54,412745.45,0.7862,4.8726,1.029,1.029,140.26718,140.26718,113.58124,113.58124,33.333,33.333,40.278,40.278
600584.SH,20240911,29.51,29.32,-0.9125,142589.94,419363.89,0.7969,4.8726,1.04,1.04,142.00957,142.00957,108.56918,108.56918,33.333,33.333,43.056,43.056
600584.SH,20240910,29.47,29.59,0.5778,232613.34,681329.03,1.2999,4.8726,1.043,1.043,133.18305,133.18305,115.59268,115.59268,41.667,41.667,47.222,47.222
600584.SH,20240909,29.56,29.42,-1.1757,212617.96,627254.67,1.1882,4.8726,1.044,1.044,117.11569,117.11569,97.66964,97.66964,41.667,41.667,50.0,50.0
600584.SH,20240906,30.46,29.77,-2.2332,191818.7,575320.0,1.072,4.8726,1.034,1.034,107.95539,107.95539,88.16121,88.16121,41.667,41.667,52.778,52.778
600584.SH,20240905,30.59,30.45,-0.0984,185620.96,564889.13,1.0373,4.8726,1.0555,1.0555,114.02439,114.02439,97.69585,97.69585,50.0,50.0,54.167,54.167
600584.SH,20240904,30.32,30.48,-1.7091,208919.04,634389.72,1.1675,4.8726,1.1045,1.1045,122.68519,122.68519,100.58594,100.58594,50.0,50.0,54.167,54.167
600584.SH,20240903,30.95,31.01,-0.0645,243783.79,755671.63,1.3624,4.8726,1.094,1.094,122.6372,122.6372,104.91042,104.91042,58.333,58.333,54.167,54.167
600584.SH,20240902,32.53,31.03,-4.9617,383641.91,1213579.99,2.144,4.8726,1.122,1.122,129.96198,129.96198,114.59314,114.59314,58.333,58.333,54.167,54.167
600584.SH,20240830,30.73,32.65,5.5951,507633.89,1645059.83,2.8369,4.8726,1.1625,1.1625,140.01637,140.01637,127.7737,127.7737,58.333,58.333,54.167,54.167
600584.SH,20240829,29.84,30.92,2.5539,269460.28,824881.77,1.5059,4.8726,1.137,1.137,106.80174,106.80174,98.76783,98.76783,50.0,50.0,52.778,52.778
600584.SH,20240828,30.01,30.15,0.1661,173213.53,520967.54,0.968,4.8726,1.1165,1.1165,102.14286,102.14286,97.59271,97.59271,50.0,50.0,54.167,54.167
600584.SH,20240827,31.3,30.1,-3.7108,282887.28,859135.79,1.5809,4.8726,1.158,1.158,89.00958,89.00958,85.63118,85.63118,50.0,50.0,54.167,54.167
600584.SH,20240826,31.15,31.26,2.2571,395709.93,1247341.75,2.2114,4.8726,1.147,1.147,103.93918,103.93918,97.0297,97.0297,58.333,58.333,54.167,54.167
600584.SH,20240823,29.92,30.57,1.3594,186135.63,566115.59,1.0402,4.8726,1.1425,1.1425,99.0228,99.0228,78.52423,78.52423,58.333,58.333,52.778,52.778
600584.SH,20240822,30.55,30.16,-1.3734,203353.46,612541.17,1.1364,4.8726,1.1435,1.1435,97.92683,97.92683,74.79633,74.79633,50.0,50.0,52.778,52.778
600584.SH,20240821,30.2,30.58,0.7246,236640.05,727719.23,1.3224,4.8726,1.205,1.205,98.2548,98.2548,74.70817,74.70817,58.333,58.333,55.556,55.556
600584.SH,20240820,30.86,30.36,-1.6202,184966.48,563516.33,1.0337,4.8726,1.1995,1.1995,103.51083,103.51083,76.48193,76.48193,50.0,50.0,58.333,58.333
600584.SH,20240819,30.35,30.86,0.7838,225995.86,699873.62,1.263,4.8726,1.258,1.258,114.59721,114.59721,83.95854,83.95854,50.0,50.0,62.5,62.5
600584.SH,20240816,30.82,30.62,-0.0979,180831.46,558143.87,1.0106,4.8726,1.2645,1.2645,109.01542,109.01542,78.6988,78.6988,50.0,50.0,65.278,65.278
600584.SH,20240815,30.81,30.65,-1.1928,257014.61,792962.74,1.4363,4.8726,1.3415,1.3415,110.11696,110.11696,82.99419,82.99419,58.333,58.333,68.056,68.056
600584.SH,20240814,31.51,31.02,-1.1787,196433.26,613297.61,1.0978,4.8726,1.4335,1.4335,109.96462,109.96462,81.88441,81.88441,66.667,66.667,68.056,68.056
600584.SH,20240813,30.85,31.39,1.6516,226585.98,708059.38,1.2663,4.8726,1.5195,1.5195,125.28666,125.28666,91.91573,91.91573,75.0,75.0,68.056,68.056
600584.SH,20240812,30.83,30.88,0.0972,200153.96,617291.69,1.1185,4.8726,1.571,1.571,121.54762,121.54762,89.98054,89.98054,75.0,75.0,65.278,65.278
600584.SH,20240809,30.8,30.85,2.3896,397864.11,1232085.35,2.2234,4.8726,1.6205,1.6205,112.68156,112.68156,84.00184,84.00184,66.667,66.667,63.889,63.889
600584.SH,20240808,29.25,30.13,1.8938,370928.15,1115596.61,2.0729,4.8726,1.6045,1.6045,110.71231,110.71231,76.70988,76.70988,66.667,66.667,63.889,63.889
600584.SH,20240807,30.01,29.57,-1.5973,287183.81,856727.6,1.6049,4.8726,1.5965,1.5965,112.40437,112.40437,81.42471,81.42471,58.333,58.333,63.889,63.889
600584.SH,20240806,30.5,30.05,0.8728,330418.06,988203.78,1.8465,4.8726,1.586,1.586,112.08672,112.08672,81.12701,81.12701,66.667,66.667,65.278,65.278
600584.SH,20240805,31.78,29.79,-7.5419,718755.53,2203510.54,4.0167,4.8726,1.6465,1.6465,112.94182,112.94182,74.62301,74.62301,58.333,58.333,63.889,63.889
600584.SH,20240802,33.25,32.22,-5.0118,459468.0,1500703.97,2.5677,4.8726,1.555,1.555,129.16919,129.16919,84.64455,84.64455,66.667,66.667,63.889,63.889
600584.SH,20240801,33.8,33.92,1.5873,360934.37,1224760.72,2.0171,4.8726,1.5355,1.5355,145.00322,145.00322,97.75166,98.77045,66.667,66.667,61.111,61.111
600584.SH,20240731,32.6,33.39,1.7367,395755.27,1314547.75,2.2116,4.8726,1.5305,1.5305,150.89514,150.87681,100.70423,101.69734,66.667,66.667,59.722,59.722
600584.SH,20240730,32.31,32.82,0.8295,316912.4,1031247.59,1.771,4.8726,1.576,1.576,139.27492,139.27659,94.0241,94.95612,66.667,66.667,56.944,56.944
600584.SH,20240729,32.35,32.55,1.087,384774.23,1268889.18,2.1503,4.8726,1.575,1.575,143.34975,143.34123,98.61592,99.58656,58.333,58.333,54.167,54.167
600584.SH,20240726,32.3,32.2,0.3428,322329.4,1034983.15,1.8013,4.8726,1.553,1.553,137.83619,137.82412,88.87828,89.77473,58.333,58.333,51.389,51.389
600584.SH,20240725,33.4,32.09,-5.0592,566133.29,1830448.83,3.1638,4.8726,1.5605,1.5605,142.08566,142.07421,85.67416,86.54561,50.0,50.0,50.0,50.0
600584.SH,20240724,33.6,33.8,0.3563,451674.61,1529863.1,2.5241,4.8726,1.5395,1.5395,159.95935,159.94999,95.99188,96.99086,58.333,58.333,48.611,48.611
