ts_code,trade_date,open_qfq,close_qfq,pct_chg,vol,amount,turnover_rate,adj_factor,atr_bfq,atr_qfq,brar_ar_bfq,brar_ar_qfq,brar_br_bfq,brar_br_qfq,psy_bfq,psy_qfq,psyma_bfq,psyma_qfq
002594.SZ,20240930,290.0,307.31,8.2116,388804.59,11640545.41,3.3447,1.0376,9.0,9.0,236.09152,236.09152,236.68003,236.68003,66.667,66.667,50.0,50.0
002594.SZ,20240927,273.0,283.99,5.3336,309922.4,8683447.96,2.6661,1.0376,8.073,8.073,209.95229,209.95229,194.71794,194.71794,58.333,58.333,47.222,47.222
002594.SZ,20240926,264.0,269.61,2.5913,149066.41,3960197.85,1.2823,1.0376,7.354,7.354,177.77239,177.77239,159.34321,159.34321,50.0,50.0,44.444,44.444
002594.SZ,20240925,258.0,262.8,3.3466,205710.34,5442651.98,1.7696,1.0376,7.213,7.213,179.40199,179.40199,156.30314,156.30314,41.667,41.667,44.444,44.444
002594.SZ,20240924,253.0,254.29,1.716,156494.54,3949080.82,1.3462,1.0376,6.709,6.709,166.82935,166.82935,141.72807,141.72807,41.667,41.667,44.444,44.444
002594.SZ,20240923,255.95,250.0,-2.3819,107582.73,2712153.56,0.9255,1.0376,6.4295,6.4295,186.19115,186.19115,145.50155,145.50155,41.667,41.667,44.444,44.444
002594.SZ,20240920,255.38,256.1,0.2898,89897.93,2292829.77,0.7733,1.0376,6.1785,6.1785,197.4605,197.4605,152.7617,152.7617,50.0,50.0,45.833,45.833
002594.SZ,20240919,259.01,255.36,-1.1879,91043.23,2326365.32,0.7832,1.0376,6.439,6.439,184.62377,184.62377,143.08066,143.08066,41.667,41.667,45.833,45.833
002594.SZ,20240918,255.02,258.43,1.3491,66819.81,1715595.54,0.5748,1.0376,6.33,6.33,198.16673,198.16673,151.40083,151.40083,50.0,50.0,47.222,47.222
002594.SZ,20240913,257.2,254.99,-0.786,56991.61,1458587.91,0.4903,1.0376,6.267,6.267,208.56245,208.56245,161.79558,161.79558,41.667,41.667,47.222,47.222
002594.SZ,20240912,258.7,257.01,-0.4223,77251.08,1995755.9,0.6645,1.0376,6.5005,6.5005,199.35691,199.35691,152.11592,152.11592,41.667,41.667,50.0,50.0
002594.SZ,20240911,250.0,258.1,3.3847,155361.48,4001603.97,1.3365,1.0376,6.7315,6.7315,197.35765,197.35765,149.22661,149.22661,50.0,50.0,52.778,52.778
002594.SZ,20240910,250.0,249.65,-0.132,61248.29,1533462.72,0.5269,1.0376,6.35,6.35,156.99346,156.99346,128.33194,128.33194,50.0,50.0,54.167,54.167
002594.SZ,20240909,249.48,249.98,-0.6439,70851.26,1774845.24,0.6095,1.0376,6.361,6.361,163.41303,163.41303,121.25617,121.25617,50.0,50.0,55.556,55.556
002594.SZ,20240906,252.86,251.6,-0.4944,78141.52,1982245.01,0.6722,1.0376,6.2915,6.2915,141.34644,141.34644,108.58159,108.58159,50.0,50.0,58.333,58.333
002594.SZ,20240905,250.0,252.85,1.0107,100125.55,2542189.36,0.8613,1.0376,6.579,6.579,126.72999,126.72999,100.94047,100.94047,58.333,58.333,59.722,59.722
002594.SZ,20240904,245.5,250.32,1.3113,100605.96,2506778.35,0.8655,1.0376,6.5515,6.5515,127.09299,127.09299,98.89534,98.89534,58.333,58.333,59.722,59.722
002594.SZ,20240903,240.4,247.08,2.4803,101819.9,2497421.91,0.8759,1.0376,6.455,6.455,109.80442,109.80442,87.58142,87.58142,58.333,58.333,59.722,59.722
002594.SZ,20240902,248.02,241.1,-3.3357,101134.82,2468600.92,0.87,1.0376,6.5345,6.5345,93.50467,93.50467,74.68417,78.20485,58.333,58.333,59.722,59.722
002594.SZ,20240830,237.98,249.42,6.204,193027.92,4764660.21,1.6605,1.0376,6.3965,6.3965,102.36318,102.32093,88.17008,92.38788,66.667,66.667,58.333,58.333
002594.SZ,20240829,233.33,234.85,-0.8444,79384.87,1858678.05,0.6829,1.0376,6.0295,6.0295,88.93488,88.85478,72.87976,76.43603,58.333,58.333,56.944,56.944
002594.SZ,20240828,240.27,236.85,-1.6404,89040.7,2098577.19,0.766,1.0376,6.189,6.189,84.62173,84.57146,75.53394,79.23682,58.333,58.333,56.944,56.944
002594.SZ,20240827,237.51,240.8,0.5806,50926.46,1219258.02,0.4381,1.0376,6.0615,6.0615,80.80107,80.87485,72.02339,75.55255,58.333,58.333,55.556,55.556
002594.SZ,20240826,239.5,239.41,0.0292,56513.42,1354660.29,0.4861,1.0376,6.1965,6.1965,84.24805,84.24996,78.53137,82.32577,58.333,58.333,52.778,52.778
002594.SZ,20240823,239.8,239.34,-0.4906,49786.02,1193437.03,0.4283,1.0376,6.3505,6.253,87.53149,87.47562,79.42703,83.20981,50.0,50.0,48.611,48.611
002594.SZ,20240822,241.0,240.52,-0.1992,62488.45,1506260.85,0.5375,1.0376,6.555,6.4531,92.87872,92.77288,82.45285,86.33862,58.333,58.333,45.833,45.833
002594.SZ,20240821,234.66,241.0,1.9114,111043.38,2658947.67,0.9552,1.0376,6.7495,6.64333,92.6734,92.56372,82.3948,86.23106,58.333,58.333,40.278,40.278
002594.SZ,20240820,236.0,236.48,0.4503,62484.22,1475807.68,0.5375,1.0376,6.526,6.41579,83.24312,83.13042,75.35773,78.9522,50.0,50.0,34.722,34.722
002594.SZ,20240819,235.25,235.42,0.1319,70182.42,1662452.53,0.6037,1.0376,6.9615,6.84363,85.41002,85.29016,75.61823,79.21397,41.667,41.667,31.944,31.944
002594.SZ,20240816,232.11,235.11,1.5638,102218.58,2406276.09,0.8793,1.0376,7.065,6.94346,91.64705,91.43216,81.94683,85.60789,33.333,33.333,31.944,31.944
002594.SZ,20240815,226.57,231.49,2.158,88545.38,2039684.34,0.7617,1.0376,6.987,6.86166,84.47745,84.25634,78.97934,82.49814,33.333,33.333,31.944,31.944
002594.SZ,20240814,228.6,226.6,-0.9312,56329.85,1276584.73,0.4846,1.0376,6.8755,6.74689,83.03769,82.76439,77.47096,80.91762,25.0,25.0,31.944,31.944
002594.SZ,20240813,230.36,228.73,-0.7248,60436.5,1378452.59,0.5199,1.0376,6.944,6.81241,91.95491,91.65986,86.19635,89.90203,25.0,25.0,33.333,33.333
002594.SZ,20240812,232.01,230.4,-0.5267,53779.01,1242071.53,0.4626,1.0376,7.0165,6.88136,103.2853,102.96007,95.98054,100.14463,33.333,33.333,36.111,36.111
002594.SZ,20240809,228.06,231.62,2.2831,119852.18,2790790.71,1.031,1.0376,7.0265,6.88882,101.0392,100.74919,90.52664,94.39358,41.667,41.667,38.889,38.889
002594.SZ,20240808,227.8,226.45,-1.0919,85357.41,1925911.44,0.7343,1.0376,7.1605,7.01546,96.97787,96.60658,87.6337,91.30393,33.333,33.333,41.667,41.667
002594.SZ,20240807,229.04,228.95,0.0044,82021.86,1882919.96,0.7056,1.0376,7.117,6.96918,98.95117,98.62508,90.43334,94.30257,33.333,33.333,45.833,45.833
002594.SZ,20240806,234.0,228.94,-0.9689,129101.51,2955783.83,1.1106,1.0376,7.142,6.99113,96.31895,96.01829,88.06778,91.82417,33.333,33.333,48.611,48.611
002594.SZ,20240805,230.84,231.18,-1.5334,105268.35,2457359.66,0.9056,1.0376,7.31,7.15184,97.70218,97.49193,84.00318,87.56801,41.667,41.667,52.778,52.778
002594.SZ,20240802,241.99,234.78,-3.8575,145671.17,3453944.6,1.2531,1.0376,7.329,7.16657,95.497,95.2274,86.59144,90.33933,50.0,50.0,56.944,56.944
002594.SZ,20240801,248.0,244.2,-1.1536,103634.88,2519341.34,0.8915,1.0376,7.1365,6.97058,102.12566,101.91892,91.52251,95.76367,58.333,58.333,58.333,58.333
002594.SZ,20240731,242.61,247.05,1.2874,87490.03,2153504.53,0.7526,1.0376,7.029,6.85908,110.96904,110.84559,92.4214,96.76926,58.333,58.333,58.333,58.333
002594.SZ,20240730,247.59,243.91,-2.0835,110393.39,2686057.41,0.9496,1.0376,7.0255,6.85231,110.42153,110.2218,99.05946,103.71508,50.0,50.0,59.722,59.722
002594.SZ,20240729,252.93,249.1,-1.0919,78859.32,1960649.99,0.6784,1.0376,6.884,6.70799,120.61324,120.49438,108.33333,113.70535,58.333,58.333,62.5,62.5
002594.SZ,20240726,249.89808,251.85404,1.8212,124841.65,3180235.01,1.0739,1.025,6.933,6.84881,127.1438,127.14501,118.25337,118.18135,66.667,66.667,63.889,63.889
002594.SZ,20240725,246.93451,247.34941,0.16,101104.2,2533958.37,0.8697,1.025,6.8335,6.75052,119.36278,119.36399,103.15081,103.09161,58.333,58.333,62.5,62.5
002594.SZ,20240724,250.15492,246.95427,-1.2795,118640.05,2976544.5,1.0206,1.025,6.6965,6.61518,115.85413,115.85535,100.87595,100.81789,58.333,58.333,61.111,61.111
002594.SZ,20240723,261.77212,250.15492,-4.661,167410.49,4318283.79,1.4401,1.025,6.6095,6.52924,118.85889,118.86013,99.33294,99.27542,66.667,66.667,58.333,58.333
002594.SZ,20240722,260.89293,262.38459,0.587,100749.55,2688874.28,0.8667,1.025,6.419,6.34355,150.50521,150.5065,122.70131,122.6199,66.667,66.667,55.556,55.556
002594.SZ,20240719,257.33664,260.85341,1.006,136213.79,3593320.51,1.1718,1.025,6.427,6.35145,134.6276,134.62887,106.4141,106.34935,66.667,66.667,52.778,52.778
002594.SZ,20240718,254.76822,258.25535,0.7399,95322.04,2487441.7,0.82,1.025,6.442,6.36627,140.51438,140.51563,122.51884,122.4425,58.333,58.333,48.611,48.611
002594.SZ,20240717,255.85486,256.35866,0.2008,105191.71,2726321.48,0.9049,1.025,6.4075,6.33218,142.64749,142.64873,120.38088,120.30684,50.0,50.0,45.833,45.833
002594.SZ,20240716,257.44531,255.84498,-1.0393,117587.68,3043326.16,1.0115,1.025,6.392,6.31687,160.35361,160.35481,132.43693,132.35411,41.667,41.667,44.444,44.444
002594.SZ,20240715,259.11478,258.53195,-0.3465,98715.52,2590423.5,0.8492,1.025,6.3145,6.24031,155.36178,155.36295,133.78003,133.69742,50.0,50.0,43.056,43.056
002594.SZ,20240712,250.4414,259.4309,3.7778,188863.22,4891988.72,1.6247,1.025,6.555,6.47789,151.12761,151.12877,132.68226,132.60164,50.0,50.0,38.889,38.889
